WKT,latitude,longitude,street,postalcode,city,description
"POINT (5.28697 52.04893)",52.04893,5.28697,Hoofdstraat, 3972 GJ, Driebergen-Rijsenburg,https://waarneming.nl/observation/368328934/
"POINT (5.21103 52.08479)",52.08479,5.21103,Brugakker, 3704 MC, Zeist,https://waarneming.nl/observation/370277603/
"POINT (5.39242 52.18452)",52.18452,5.39242,Kornwerderzand, 3823 AW, Amersfoort,https://waarneming.nl/observation/368249087/
"POINT (5.25606 52.09053)",52.09053,5.25606,Aristoteleslaan, 3707 EK, Zeist,https://waarneming.nl/observation/368248174/
"POINT (5.25611 52.08044)",52.08044,5.25611,Ernst Casimirlaan, 3708 CH, Zeist,https://waarneming.nl/observation/368293189/
"POINT (5.91389 51.82578)",51.82578,5.91389,Stollenbergweg, 6572 AC, Berg en Dal,https://waarneming.nl/observation/368389349/
"POINT (5.94053 51.88476)",51.88476,5.94053,De Hoek, 6685 BD, Haalderen,https://waarneming.nl/observation/368480761/
"POINT (4.9665 52.08541)",52.08541,4.96650,Dammolen, 3481 AK, Harmelen,https://waarneming.nl/observation/368481622/
"POINT (4.99713 52.09067)",52.09067,4.99713,Romeinse weg, 3452 EG, Vleuten,https://waarneming.nl/observation/368496075/
"POINT (5.68669 51.97018)",51.97018,5.68669,Edelmanlaan, 6703 EX, Wageningen,https://waarneming.nl/observation/368600737/
"POINT (5.39784 52.16908)",52.16908,5.39784,Parelhoenstraat, 3815 AG, Amersfoort,https://waarneming.nl/observation/368599387/
"POINT (5.93197 51.77463)",51.77463,5.93197,Pannenstraat, 6562 AE, Groesbeek,https://waarneming.nl/observation/368761064/
"POINT (4.62865 52.44394)",52.44394,4.62865,Betonweg, 1985 HG, Santpoort-Noord,https://waarneming.nl/observation/368759607/
"POINT (5.96741 51.98673)",51.98673,5.96741,De Straatweiden, 6882 EG, Velp,https://waarneming.nl/observation/368614536/
"POINT (6.62312 51.92669)",51.92669,6.62312,Kleuverspad, 7121 LE, Aalten,https://waarneming.nl/observation/369940647/
"POINT (5.06156 52.33057)",52.33057,5.06156,de Kogge, 1398 CE, Muiden,https://waarneming.nl/observation/368847261/
"POINT (5.81505 51.85766)",51.85766,5.81505,Van Heemstraweg, 6551 BC, Weurt,https://waarneming.nl/observation/368748607/
"POINT (5.1607 52.21933)",52.21933,5.16070,Multatulilaan, 1215 BJ, Hilversum,https://waarneming.nl/observation/368777936/
"POINT (5.93256 51.78091)",51.78091,5.93256,Händelstraat, 6561 ET, Groesbeek,https://waarneming.nl/observation/368934435/
"POINT (6.05696 51.93191)",51.93191,6.05696,Monnetstraat, 6904 LR, Zevenaar,https://waarneming.nl/observation/368825847/
"POINT (5.79302 52.37763)",52.37763,5.79302,Naaldhof, 8071 AX, Nunspeet,https://waarneming.nl/observation/368832751/
"POINT (5.82872 51.81102)",51.81102,5.82872,Topaasstraat, 6534 ZJ, Nijmegen,https://waarneming.nl/observation/370523277/
"POINT (5.80128 51.79598)",51.79598,5.80128,Staddijk, 6536 ZZ, Nijmegen,https://waarneming.nl/observation/368889041/
"POINT (4.61834 52.38937)",52.38937,4.61834,Prins Hendriklaan, 2051 JB, Overveen,https://waarneming.nl/observation/368901409/
"POINT (5.94166 52.2178)",52.21780,5.94166,Zandloperweg, 7314 JX, Apeldoorn,https://waarneming.nl/observation/368931726/
"POINT (5.95168 52.19007)",52.19007,5.95168,Arie Liemanlaan, 7334 CP, Apeldoorn,https://waarneming.nl/observation/369023535/
"POINT (5.92097 51.78764)",51.78764,5.92097,Nieuweweg, 6561 AB, Groesbeek,https://waarneming.nl/observation/369346519/
"POINT (5.19843 52.23716)",52.23716,5.19843,Orionlaan, 1223 AK, Hilversum,https://waarneming.nl/observation/369194233/
"POINT (5.22067 52.25045)",52.25045,5.22067,Klein Laren, 1251 LP, Laren,https://waarneming.nl/observation/369216727/
"POINT (5.11906 52.05967)",52.05967,5.11906,Musketierlaan, 3525 GZ, Utrecht,https://waarneming.nl/observation/369236118/
"POINT (6.05545 51.93907)",51.93907,6.05545,Schellenkrans, 6904 PV, Zevenaar,https://waarneming.nl/observation/369424128/
"POINT (5.28426 52.05726)",52.05726,5.28426,Park Sparrendaal, 3971 SV, Driebergen-Rijsenburg,https://waarneming.nl/observation/369375279/
"POINT (5.94871 52.19201)",52.19201,5.94871,Beeklustweg, 7335 JB, Apeldoorn,https://waarneming.nl/observation/369409851/
"POINT (5.93939 52.18203)",52.18203,5.93939,Hulkestein, 7339 AW, Ugchelen,https://waarneming.nl/observation/369441379/
"POINT (5.09632 52.12478)",52.12478,5.09632,Denverdreef, 3564 KN, Utrecht,https://waarneming.nl/observation/369518511/
"POINT (4.80695 52.37924)",52.37924,4.80695,Doctor H. Colijnstraat, 1067 CH, Amsterdam,https://waarneming.nl/observation/369487195/
"POINT (4.74409 52.2319)",52.23190,4.74409,Geerland, 1433 JR, Kudelstaart,https://waarneming.nl/observation/369898149/
"POINT (5.28719 52.04919)",52.04919,5.28719,Wethouder Teselinglaan, 3972 GB, Driebergen-Rijsenburg,https://waarneming.nl/observation/369560673/
"POINT (4.73656 52.56347)",52.56347,4.73656,Julianaweg, 1921 BE, Akersloot,https://waarneming.nl/observation/369585092/
"POINT (5.57331 52.03191)",52.03191,5.57331,Haverveld, 3902 EB, Veenendaal,https://waarneming.nl/observation/369654698/
"POINT (5.30128 52.18262)",52.18262,5.30128,Talmalaan, 3761 AN, Soest,https://waarneming.nl/observation/369658513/
"POINT (5.27442 52.16491)",52.16491,5.27442,Reespoor, 3766 JZ, Soest,https://waarneming.nl/observation/369618274/
"POINT (5.34246 52.00331)",52.00331,5.34246,Langbroekerdijk, 3947 CS, Langbroek,https://waarneming.nl/observation/369686140/
"POINT (5.65779 52.04962)",52.04962,5.65779,Tasmanstraat, 6712 KB, Ede,https://waarneming.nl/observation/369739796/
"POINT (5.65295 51.97766)",51.97766,5.65295,Gruttoweide, 6708 BK, Wageningen,https://waarneming.nl/observation/369677312/
"POINT (4.64606 52.45362)",52.45362,4.64606,Driehuizerkerkweg, 1981 LZ, Velsen-Zuid,https://waarneming.nl/observation/369722525/
"POINT (4.87942 52.08121)",52.08121,4.87942,Hortensiapad, 3442 XD, Woerden,https://waarneming.nl/observation/369787039/
"POINT (4.74429 52.23212)",52.23212,4.74429,Geerland, 1433 JL, Kudelstaart,https://waarneming.nl/observation/369812378/
"POINT (5.19649 51.88851)",51.88851,5.19649,Slotstraat, 4153 VA, Beesd,https://waarneming.nl/observation/369929897/
"POINT (5.42784 52.07629)",52.07629,5.42784,Ter Maatenlaan, 3931 WG, Woudenberg,https://waarneming.nl/observation/369938393/
"POINT (5.92253 51.98143)",51.98143,5.92253,Boulevard Heuvelink, 6828 KM, Arnhem,https://waarneming.nl/observation/370116598/
"POINT (5.26304 51.79472)",51.79472,5.26304,Van Voordenpark, 5301 KP, Zaltbommel,https://waarneming.nl/observation/370291249/
"POINT (6.35217 51.91824)",51.91824,6.35217,Ettensestraat, 7061 AB, Terborg,https://waarneming.nl/observation/370368332/
"POINT (4.83506 52.24449)",52.24449,4.83506,Ter Braaklaan, 1422 DE, Uithoorn,https://waarneming.nl/observation/370191946/
"POINT (5.54575 52.01009)",52.01009,5.54575,Zijdemos, 3904 BK, Veenendaal,https://waarneming.nl/observation/370150994/
"POINT (5.30341 52.20903)",52.20903,5.30341,de Meerpaal, 3742 HS, Baarn,https://waarneming.nl/observation/370173859/
"POINT (5.95689 52.25556)",52.25556,5.95689,Papegaaiweg, 7345 DK, Wiesel,https://waarneming.nl/observation/370257327/
"POINT (5.65218 51.96909)",51.96909,5.65218,Marijkeweg, 6709 PE, Wageningen,https://waarneming.nl/observation/370409659/
"POINT (6.48468 51.96497)",51.96497,6.48468,Bosboombroekerweg, 7055 AT, Heelweg,https://waarneming.nl/observation/370350213/
"POINT (5.32947 52.03776)",52.03776,5.32947,Woestduinlaan, 3941 XD, Doorn,https://waarneming.nl/observation/370362471/
"POINT (5.37058 52.17779)",52.17779,5.37058,Het Welvaren, 3828 RN, Hoogland,https://waarneming.nl/observation/370357843/
"POINT (5.92327 51.78796)",51.78796,5.92327,Nieuweweg, 6561 AB, Groesbeek,https://waarneming.nl/observation/370534804/
"POINT (4.88557 52.32401)",52.32401,4.88557,Nederhoven, 1083 AM, Amsterdam,https://waarneming.nl/observation/370480961/
"POINT (4.78855 52.34195)",52.34195,4.78855,Nieuwemeerdijk, 1171 NA, Badhoevedorp,https://waarneming.nl/observation/371021407/
"POINT (5.90796 51.82382)",51.82382,5.90796,Vierparkenpad, 6571 AT, Berg en Dal,https://waarneming.nl/observation/370521406/
"POINT (5.19195 52.09056)",52.09056,5.19195,A28, 3732 HV, De Bilt,https://waarneming.nl/observation/370402004/
"POINT (5.28009 52.08794)",52.08794,5.28009,Zwitsersekade, 3707 HZ, Zeist,https://waarneming.nl/observation/370452711/
"POINT (5.99111 52.22028)",52.22028,5.99111,Kruizemuntstraat, 7322 MN, Apeldoorn,https://waarneming.nl/observation/370481250/
"POINT (5.26461 52.2197)",52.21970,5.26461,Bachlaan, 3741 HS, Baarn,https://waarneming.nl/observation/370515250/
"POINT (5.89332 51.84027)",51.84027,5.89332,Rijksstraatweg, 6574 AD, Ubbergen,https://waarneming.nl/observation/370590932/
"POINT (5.5742 52.0321)",52.03210,5.57420,Grote Beer, 3902 DJ, Veenendaal,https://waarneming.nl/observation/370652790/
"POINT (5.20794 52.0845)",52.08450,5.20794,Brugakker, 3704 RP, Zeist,https://waarneming.nl/observation/370602843/
"POINT (4.88546 52.32342)",52.32342,4.88546,Ouborg, 1083 AE, Amsterdam,https://waarneming.nl/observation/370601067/
"POINT (5.32332 51.96888)",51.96888,5.32332,Zuidwijk, 3961 NK, Wijk bij Duurstede,https://waarneming.nl/observation/370603635/
"POINT (6.39561 52.15324)",52.15324,6.39561,Albert Hahnweg, 7242 MP, Lochem,https://waarneming.nl/observation/370608375/
"POINT (5.7135 51.7791)",51.77910,5.71350,Den Bogerd, 6613 BA, Balgoij,https://waarneming.nl/observation/370900103/
"POINT (5.71312 51.77897)",51.77897,5.71312,Den Bogerd, 6613 BA, Balgoij,https://waarneming.nl/observation/370901093/
"POINT (5.18487 52.10596)",52.10596,5.18487,Tuinstraat, 3732 VL, De Bilt,https://waarneming.nl/observation/370682304/
"POINT (5.80174 51.80333)",51.80333,5.80174,Aldenhof, 6537 AN, Nijmegen,https://waarneming.nl/observation/370822018/
"POINT (5.32727 52.03514)",52.03514,5.32727,Pittesteeg, 3941 PV, Doorn,https://waarneming.nl/observation/370771774/
"POINT (6.39568 52.15355)",52.15355,6.39568,Albert Hahnweg, 7242 MP, Lochem,https://waarneming.nl/observation/370771933/
"POINT (5.63945 52.56353)",52.56353,5.63945,Struikheideveld, 8255 JL, Swifterbant,https://waarneming.nl/observation/370773781/
"POINT (6.29899 51.96955)",51.96955,6.29899,Tollensstraat, 7002 AC, Doetinchem,https://waarneming.nl/observation/370783618/
"POINT (4.87056 52.02847)",52.02847,4.87056,Van Zyllpad, 3421 JT, Oudewater,https://waarneming.nl/observation/370797786/
"POINT (6.29876 51.96925)",51.96925,6.29876,Tollensstraat, 7002 AC, Doetinchem,https://waarneming.nl/observation/370815652/
"POINT (4.76866 52.26809)",52.26809,4.76866,Seringenpark, 1431 EP, Aalsmeer,https://waarneming.nl/observation/370824921/
"POINT (5.00619 52.5034)",52.50340,5.00619,Contact, 1446 WB, Purmerend,https://waarneming.nl/observation/370905277/
"POINT (4.95672 52.51603)",52.51603,4.95672,Flevostraat, 1442 RB, Purmerend,https://waarneming.nl/observation/370903076/
"POINT (5.1676 52.01913)",52.01913,5.16760,Mahoniehout, 3991 MM, Houten,https://waarneming.nl/observation/370912216/
"POINT (4.70082 52.70673)",52.70673,4.70082,Dennenlaantje, 1871 CE, Schoorl,https://waarneming.nl/observation/370947179/
"POINT (6.29252 52.08584)",52.08584,6.29252,Hamminkweg, 7251 PZ, Vorden,https://waarneming.nl/observation/370984843/
"POINT (4.70253 52.70987)",52.70987,4.70253,Oudendijk, 1871 VB, Schoorl,https://waarneming.nl/observation/371005683/
"POINT (4.67622 52.43619)",52.43619,4.67622,Oostbroekerweg, 1981 LR, Velsen-Zuid,https://waarneming.nl/observation/371110077/
"POINT (5.24352 52.09503)",52.09503,5.24352,Bergweg, 3707 AE, Zeist,https://waarneming.nl/observation/371082270/
"POINT (5.1398 52.10976)",52.10976,5.13980,Vinkenpad, 3571 KL, Utrecht,https://waarneming.nl/observation/371164527/
"POINT (5.13975 52.11033)",52.11033,5.13975,Fazantpad, 3571 KL, Utrecht,https://waarneming.nl/observation/371300070/
"POINT (5.84725 51.83244)",51.83244,5.84725,Pootstraat, 6531 GR, Nijmegen,https://waarneming.nl/observation/371216673/
"POINT (5.02329 52.17715)",52.17715,5.02329,Scheendijk, 3621 VB, Breukelen,https://waarneming.nl/observation/371286112/
"POINT (5.46041 52.0042)",52.00420,5.46041,Koningin Emmalaan, 3958 GV, Amerongen,https://waarneming.nl/observation/371297065/
"POINT (5.0058 52.50259)",52.50259,5.00580,Volume, 1446 WS, Purmerend,https://waarneming.nl/observation/372552348/
"POINT (5.93026 51.77585)",51.77585,5.93026,Litsenhof, 6562 VB, Groesbeek,https://waarneming.nl/observation/371272599/
"POINT (4.71508 52.63079)",52.63079,4.71508,Terborchlaan, 1816 PW, Alkmaar,https://waarneming.nl/observation/371337047/
"POINT (5.34701 52.0355)",52.03550,5.34701,Acacialaan, 3941 JP, Doorn,https://waarneming.nl/observation/371297170/
"POINT (5.7385 51.97719)",51.97719,5.73850,Joan Beukerweg, 6871 GC, Renkum,https://waarneming.nl/observation/371427601/
"POINT (5.36351 52.06211)",52.06211,5.36351,De Pol, 3951 AW, Maarn,https://waarneming.nl/observation/371441359/
"POINT (5.02289 52.13633)",52.13633,5.02289,Pauwenkamp, 3607 GK, Maarssen,https://waarneming.nl/observation/371427144/
"POINT (5.3785 52.06363)",52.06363,5.37850,Klein Amsterdam, 3951 VP, Maarn,https://waarneming.nl/observation/371433092/
"POINT (6.56727 51.90854)",51.90854,6.56727,Vierde Broekdijk, 7122 JD, Aalten,https://waarneming.nl/observation/371461827/
"POINT (5.3581 51.84581)",51.84581,5.35810,Uilenburgsestraat, 4061 RH, Ophemert,https://waarneming.nl/observation/371501167/
"POINT (5.0352 52.02841)",52.02841,5.03520,Sparrendael, 3401 HD, IJsselstein,https://waarneming.nl/observation/371525423/
"POINT (4.74772 52.88597)",52.88597,4.74772,Doorzwin, 1788 SM, Julianadorp,https://waarneming.nl/observation/371504178/
"POINT (5.34788 52.04238)",52.04238,5.34788,Bergweg, 3941 RA, Doorn,https://waarneming.nl/observation/371509267/
"POINT (4.74606 52.88608)",52.88608,4.74606,Doorzwin, 1788 SP, Julianadorp,https://waarneming.nl/observation/371570436/
"POINT (5.27316 52.06224)",52.06224,5.27316,Loolaan, 3971 PP, Driebergen-Rijsenburg,https://waarneming.nl/observation/371517420/
"POINT (5.47863 51.88261)",51.88261,5.47863,Kerkstraat, 6659 AC, Wamel,https://waarneming.nl/observation/373380685/
"POINT (5.3581 51.84551)",51.84551,5.35810,Uilenburgsestraat, 4061 RH, Ophemert,https://waarneming.nl/observation/371571247/
"POINT (5.59133 51.93264)",51.93264,5.59133,Batterijenweg, 4041 DA, Kesteren,https://waarneming.nl/observation/371680484/
"POINT (5.22507 52.40609)",52.40609,5.22507,Trekvogelpad, 1332 CP, Almere,https://waarneming.nl/observation/371680197/
"POINT (5.49603 52.02842)",52.02842,5.49603,Eindseweg, 3959 AG, Overberg,https://waarneming.nl/observation/371719773/
"POINT (5.54189 52.0171)",52.01710,5.54189,Doctor Slotemaker de Bruïneplein, 3904 CX, Veenendaal,https://waarneming.nl/observation/371757964/
"POINT (5.85485 51.77339)",51.77339,5.85485,De Hoef, 6581 JH, Malden,https://waarneming.nl/observation/371602899/
"POINT (5.13046 52.10457)",52.10457,5.13046,Eykmanlaan, 3571 JS, Utrecht,https://waarneming.nl/observation/371605493/
"POINT (5.33941 52.00268)",52.00268,5.33941,Langbroekerdijk, 3947 BL, Langbroek,https://waarneming.nl/observation/371657170/
"POINT (4.97945 52.00702)",52.00702,4.97945,Oranje-Nassaustraat, 3405 XJ, Benschop,https://waarneming.nl/observation/371629141/
"POINT (5.82966 51.82494)",51.82494,5.82966,Heideparkseweg, 6532 TD, Nijmegen,https://waarneming.nl/observation/372253930/
"POINT (4.97999 52.00701)",52.00701,4.97999,Theo Kleverstraat, 3405 XE, Benschop,https://waarneming.nl/observation/371772547/
"POINT (5.30042 52.21279)",52.21279,5.30042,Tromplaan, 3742 AL, Baarn,https://waarneming.nl/observation/371746414/
"POINT (4.61773 52.26487)",52.26487,4.61773,Zichtweg, 2151 WE, Nieuw-Vennep,https://waarneming.nl/observation/371862674/
"POINT (5.12021 52.10354)",52.10354,5.12021,Maria van Reedestraat, 3515 XJ, Utrecht,https://waarneming.nl/observation/371892307/
"POINT (5.30559 52.70673)",52.70673,5.30559,Wagenaarstraat, 1601 LG, Enkhuizen,https://waarneming.nl/observation/371878760/
"POINT (4.61955 52.26151)",52.26151,4.61955,Kalslagerring, 2151 SP, Nieuw-Vennep,https://waarneming.nl/observation/371919106/
"POINT (6.22991 52.00379)",52.00379,6.22991,Groeneweg, 6999 AW, Hummelo,https://waarneming.nl/observation/371849194/
"POINT (5.18622 52.06794)",52.06794,5.18622,Bezembinderspad, 3981 TD, Bunnik,https://waarneming.nl/observation/371862887/
"POINT (5.92121 51.83164)",51.83164,5.92121,Jacob Catsstraat, 6573 CG, Beek,https://waarneming.nl/observation/372012440/
"POINT (4.87982 52.08151)",52.08151,4.87982,Hortensiapad, 3442 XE, Woerden,https://waarneming.nl/observation/372024165/
"POINT (5.27238 52.06672)",52.06672,5.27238,Sportlaan, 3971 NC, Driebergen-Rijsenburg,https://waarneming.nl/observation/372081754/
"POINT (5.30615 52.06296)",52.06296,5.30615,Traaij, 3971 GM, Driebergen-Rijsenburg,https://waarneming.nl/observation/372076563/
"POINT (5.44896 52.17273)",52.17273,5.44896,Pastoorakker, 3871 MN, Hoevelaken,https://waarneming.nl/observation/372041160/
"POINT (5.38447 52.18768)",52.18768,5.38447,Woudzoom, 3823 CA, Amersfoort,https://waarneming.nl/observation/372040532/
"POINT (5.43561 52.13655)",52.13655,5.43561,Gironde, 3831 AB, Leusden,https://waarneming.nl/observation/372165071/
"POINT (4.93963 52.35613)",52.35613,4.93963,Archimedeslaan, 1098 PT, Amsterdam,https://waarneming.nl/observation/372176325/
"POINT (5.22514 52.40729)",52.40729,5.22514,Trekvogelpad, 1332 CP, Almere,https://waarneming.nl/observation/372223391/
"POINT (4.94441 52.35331)",52.35331,4.94441,Johannes van der Waalsstraat, 1098 PH, Amsterdam,https://waarneming.nl/observation/374483040/
"POINT (5.22928 52.08151)",52.08151,5.22928,Griffensteijnselaan, 3703 AD, Zeist,https://waarneming.nl/observation/372192521/
"POINT (6.39188 51.87628)",51.87628,6.39188,Engbergseweg, 7083 AA, Voorst,https://waarneming.nl/observation/372200636/
"POINT (5.01537 52.0803)",52.08030,5.01537,De Milan Viscontilaan, 3453 TB, De Meern,https://waarneming.nl/observation/372310251/
"POINT (4.60426 52.33828)",52.33828,4.60426,Herenweg, 2105 MB, Heemstede,https://waarneming.nl/observation/372234192/
"POINT (5.87671 51.95918)",51.95918,5.87671,Westerveldsestraat, 6842 BR, Arnhem,https://waarneming.nl/observation/372237112/
"POINT (4.65875 52.5014)",52.50140,4.65875,Pad acker, 1965 TN, Heemskerk,https://waarneming.nl/observation/372249972/
"POINT (5.27962 52.0867)",52.08670,5.27962,Zwitsersekade, 3707 HZ, Zeist,https://waarneming.nl/observation/372308952/
"POINT (5.21276 52.34715)",52.34715,5.21276,Peppengouw, 1351 NG, Almere,https://waarneming.nl/observation/372288877/
"POINT (5.22549 52.40709)",52.40709,5.22549,Trekvogelpad, 1332 CP, Almere,https://waarneming.nl/observation/372325927/
"POINT (5.1223 51.98232)",51.98232,5.12230,Hoevenweg, 4124 AZ, Hagestein,https://waarneming.nl/observation/372336966/
"POINT (6.36499 52.19572)",52.19572,6.36499,Koeslagstraat, 7245 AS, Laren,https://waarneming.nl/observation/372361584/
"POINT (5.84583 51.78916)",51.78916,5.84583,Grootveldschelaan, 6581 GT, Malden,https://waarneming.nl/observation/372366898/
"POINT (5.22514 52.40762)",52.40762,5.22514,Trekvogelpad, 1332 CP, Almere,https://waarneming.nl/observation/372904255/
"POINT (5.1828 51.78278)",51.78278,5.18280,Jan Stuversdreef, 5316 NC, Delwijnen,https://waarneming.nl/observation/372397229/
"POINT (5.3056 52.70699)",52.70699,5.30560,Wagenaarstraat, 1601 LH, Enkhuizen,https://waarneming.nl/observation/372476358/
"POINT (4.88324 52.3454)",52.34540,4.88324,Guido Gezellestraat, 1077 WP, Amsterdam,https://waarneming.nl/observation/372433545/
"POINT (4.59953 52.37103)",52.37103,4.59953,Generaal Spoorlaan, 2111 WS, Aerdenhout,https://waarneming.nl/observation/372470927/
"POINT (5.82752 51.83309)",51.83309,5.82752,Joubertstraat, 6543 NR, Nijmegen,https://waarneming.nl/observation/372472902/
"POINT (5.43746 52.01485)",52.01485,5.43746,Wildbaan, 3956 VZ, Leersum,https://waarneming.nl/observation/372495098/
"POINT (4.91005 52.06358)",52.06358,4.91005,Korte Linschoten Westzijde, 3461 EB, Linschoten,https://waarneming.nl/observation/372528909/
"POINT (5.1212 51.98361)",51.98361,5.12120,Hoevenweg, 4125 RT, Hagestein,https://waarneming.nl/observation/372538381/
"POINT (5.44087 52.12776)",52.12776,5.44087,Jachtpad, 3834 CE, Leusden,https://waarneming.nl/observation/372810916/
"POINT (6.57139 51.92651)",51.92651,6.57139,Andromeda, 7122 XD, Aalten,https://waarneming.nl/observation/372569532/
"POINT (4.88049 52.08949)",52.08949,4.88049,Nieuwendijk, 3443 BH, Woerden,https://waarneming.nl/observation/372600596/
"POINT (5.17746 52.03797)",52.03797,5.17746,Snoeksloot, 3993 HP, Houten,https://waarneming.nl/observation/372629590/
"POINT (5.07137 51.87311)",51.87311,5.07137,Appeldijk, 4161 BH, Heukelum,https://waarneming.nl/observation/372881155/
"POINT (5.28862 52.20863)",52.20863,5.28862,Kettingweg, 3743 HN, Baarn,https://waarneming.nl/observation/372863911/
"POINT (5.85766 51.81237)",51.81237,5.85766,Heemraadstraat, 6525 TK, Nijmegen,https://waarneming.nl/observation/372678336/
"POINT (5.04409 52.07729)",52.07729,5.04409,Gessel, 3454 PD, De Meern,https://waarneming.nl/observation/372664144/
"POINT (5.24085 51.7879)",51.78790,5.24085,Groenestraat, 5314 AJ, Bruchem,https://waarneming.nl/observation/372672278/
"POINT (5.57859 51.96431)",51.96431,5.57859,Ribeslaan, 3911 ZW, Rhenen,https://waarneming.nl/observation/372811116/
"POINT (5.2652 51.74473)",51.74473,5.26520,Muntmeesterstraat, 5321 VB, Hedel,https://waarneming.nl/observation/372757535/
"POINT (5.24501 52.08428)",52.08428,5.24501,Choisyweg, 3701 TA, Zeist,https://waarneming.nl/observation/372766279/
"POINT (5.33173 51.97502)",51.97502,5.33173,Waag, 3961 LX, Wijk bij Duurstede,https://waarneming.nl/observation/372797733/
"POINT (5.3304 51.97568)",51.97568,5.33040,Overloop, 3961 EP, Wijk bij Duurstede,https://waarneming.nl/observation/372784922/
"POINT (5.23674 52.09791)",52.09791,5.23674,Groen van Prinstererlaan, 3705 HV, Zeist,https://waarneming.nl/observation/372877288/
"POINT (5.54767 52.31938)",52.31938,5.54767,Winde, 3892 HG, Zeewolde,https://waarneming.nl/observation/372784900/
"POINT (5.24641 52.09018)",52.09018,5.24641,De Wetlaan, 3707 XB, Zeist,https://waarneming.nl/observation/372812474/
"POINT (5.79398 51.98131)",51.98131,5.79398,Beethovenlaan, 6865 DW, Doorwerth,https://waarneming.nl/observation/372906787/
"POINT (5.79368 51.98183)",51.98183,5.79368,Beethovenlaan, 6865 DL, Doorwerth,https://waarneming.nl/observation/372862868/
"POINT (5.82529 52.02857)",52.02857,5.82529,Hartenkoning, 6816 TK, Arnhem,https://waarneming.nl/observation/372895147/
"POINT (5.82734 52.02896)",52.02896,5.82734,Hartenkoning, 6816 TK, Arnhem,https://waarneming.nl/observation/372880199/
"POINT (5.02538 52.07628)",52.07628,5.02538,Marketentsterlaan, 3454 WP, De Meern,https://waarneming.nl/observation/372896125/
"POINT (5.02497 52.07646)",52.07646,5.02497,Kloosterpark, 3453 JD, De Meern,https://waarneming.nl/observation/374515849/
"POINT (5.03299 52.31209)",52.31209,5.03299,Boternesserstraat, 1382 EB, Weesp,https://waarneming.nl/observation/372892630/
"POINT (5.24913 52.09327)",52.09327,5.24913,De la Reylaan, 3707 TM, Zeist,https://waarneming.nl/observation/372903018/
"POINT (5.25343 52.08796)",52.08796,5.25343,Boslaan, 3701 CH, Zeist,https://waarneming.nl/observation/372902790/
"POINT (5.26552 52.05123)",52.05123,5.26552,De Kievit, 3972 PG, Driebergen-Rijsenburg,https://waarneming.nl/observation/372900974/
"POINT (5.05661 52.0967)",52.09670,5.05661,Vuurvlindersingel, 3544 DB, Utrecht,https://waarneming.nl/observation/372949347/
"POINT (6.07095 51.99471)",51.99471,6.07095,Wethouder R A Wieggersstraat, 6987 BE, Giesbeek,https://waarneming.nl/observation/373078528/
"POINT (4.68313 52.51646)",52.51646,4.68313,Jean Monnetstraat, 1963 KR, Heemskerk,https://waarneming.nl/observation/373054004/
"POINT (5.16495 52.02509)",52.02509,5.16495,Koningin Julianastraat, 3991 DJ, Houten,https://waarneming.nl/observation/373061818/
"POINT (5.04949 52.30364)",52.30364,5.04949,Utrechtseweg, 1381 GR, Weesp,https://waarneming.nl/observation/373466432/
"POINT (5.46312 52.50872)",52.50872,5.46312,Schouw 46, 8232 BA, Lelystad,https://waarneming.nl/observation/373080068/
"POINT (6.31459 51.97156)",51.97156,6.31459,Eduard Schilderinkstraat, 7002 JD, Doetinchem,https://waarneming.nl/observation/373089270/
"POINT (5.34061 52.04002)",52.04002,5.34061,Julianaweg, 3941 DN, Doorn,https://waarneming.nl/observation/373117679/
"POINT (4.97683 52.3614)",52.36140,4.97683,Jan Olphert Vaillantlaan, 1086 ZA, Amsterdam,https://waarneming.nl/observation/373133110/
"POINT (5.10205 52.10676)",52.10676,5.10205,Laan van Chartroise, 3552 EZ, Utrecht,https://waarneming.nl/observation/373131813/
"POINT (5.54457 52.03977)",52.03977,5.54457,Koningsschot, 3905 PP, Veenendaal,https://waarneming.nl/observation/373132305/
"POINT (5.12993 52.08056)",52.08056,5.12993,Zenithstraat, 3582 PK, Utrecht,https://waarneming.nl/observation/373159225/
"POINT (5.22949 51.75463)",51.75463,5.22949,Achterstraat, 5324 JR, Ammerzoden,https://waarneming.nl/observation/373192981/
"POINT (5.44324 52.12777)",52.12777,5.44324,Cohensteeg, 3834 XD, Leusden,https://waarneming.nl/observation/373271778/
"POINT (4.99109 52.12264)",52.12264,4.99109,Wethouder de Greeflaan, 3455 SB, Haarzuilens,https://waarneming.nl/observation/373278994/
"POINT (6.06432 51.93631)",51.93631,6.06432,Arnhemseweg, 6904 KV, Zevenaar,https://waarneming.nl/observation/373334789/
"POINT (5.33954 52.00563)",52.00563,5.33954,Langbroekerdijk, 3947 BL, Langbroek,https://waarneming.nl/observation/373403528/
"POINT (4.93609 52.3454)",52.34540,4.93609,Kruislaan, 1097 GR, Amsterdam,https://waarneming.nl/observation/373394170/
"POINT (5.42272 52.25768)",52.25768,5.42272,Laakse Hoek, 3861 ME, Zeewolde,https://waarneming.nl/observation/374138817/
"POINT (5.25342 52.11589)",52.11589,5.25342,Ruysdaellaan, 3712 AS, Huis ter Heide,https://waarneming.nl/observation/373433777/
