WKT,latitude,longitude,street,postalcode,city,description
"POINT (4.87291 51.65145)",51.65145,4.87291,Vlierlaan, 4907 AW, Oosterhout,https://waarneming.nl/observation/364969428/
"POINT (4.87398 51.65211)",51.65211,4.87398,Lavendelhof, 4907 AV, Oosterhout,https://waarneming.nl/observation/364966028/
"POINT (5.37895 51.42028)",51.42028,5.37895,Platanenlaan, 5507 ME, Veldhoven,https://waarneming.nl/observation/365003196/
"POINT (4.3023 51.47491)",51.47491,4.30230,Antwerpsestraatweg, 4625 AH, Bergen op Zoom,https://waarneming.nl/observation/364998259/
"POINT (5.30508 51.4061)",51.40610,5.30508,Hoogcasteren, 5528 NP, Hoogeloon,https://waarneming.nl/observation/365008104/
"POINT (4.52354 51.66257)",51.66257,4.52354,'t Magesijn, 4791 KJ, Klundert,https://waarneming.nl/observation/365024819/
"POINT (5.33989 51.72962)",51.72962,5.33989,Paulinapad, 5241 NH, Rosmalen,https://waarneming.nl/observation/365011131/
"POINT (5.05257 51.78554)",51.78554,5.05257,Vinkenpad, 4281 NW, Andel,https://waarneming.nl/observation/365215340/
"POINT (5.67877 51.56418)",51.56418,5.67877,Den Elding, 5421 MB, Gemert,https://waarneming.nl/observation/365076061/
"POINT (4.37749 51.65913)",51.65913,4.37749,1-Februariweg, 4794 SM, Heijningen,https://waarneming.nl/observation/365116971/
"POINT (5.05286 51.78599)",51.78599,5.05286,Langenhof, 4281 NV, Andel,https://waarneming.nl/observation/365213928/
"POINT (4.28616 51.5143)",51.51430,4.28616,Steenovenweg, 4661 RX, Halsteren,https://waarneming.nl/observation/365156789/
"POINT (5.1353 51.69185)",51.69185,5.13530,Irissenstraat, 5151 TN, Drunen,https://waarneming.nl/observation/365154266/
"POINT (4.54361 51.66749)",51.66749,4.54361,van Abcoudestraat, 4791 BS, Klundert,https://waarneming.nl/observation/365157296/
"POINT (5.47127 51.46953)",51.46953,5.47127,Badelochstraat, 5625 BA, Eindhoven,https://waarneming.nl/observation/365198605/
"POINT (5.37128 51.70741)",51.70741,5.37128,Heibloem, 5242 JR, Rosmalen,https://waarneming.nl/observation/368170636/
"POINT (4.92346 51.58323)",51.58323,4.92346,Karel Doormanstraat, 5121 LX, Rijen,https://waarneming.nl/observation/365214748/
"POINT (5.3481 51.73223)",51.73223,5.34810,Majeurhof, 5245 BS, Rosmalen,https://waarneming.nl/observation/365236200/
"POINT (4.95036 51.5746)",51.57460,4.95036,Oude Baan, 5125 NG, Hulten,https://waarneming.nl/observation/365253925/
"POINT (5.48043 51.44971)",51.44971,5.48043,Loondermolen, 5612 MJ, Eindhoven,https://waarneming.nl/observation/365347783/
"POINT (5.4061 51.4356)",51.43560,5.40610,Wildwal, 5509 KD, Veldhoven,https://waarneming.nl/observation/367340485/
"POINT (4.42612 51.67947)",51.67947,4.42612,Helsedijk, 4797 SJ, Heijningen,https://waarneming.nl/observation/365342798/
"POINT (5.43999 51.55833)",51.55833,5.43999,Boskantseweg, 5492 VA, Boskant,https://waarneming.nl/observation/365369022/
"POINT (5.46492 51.80054)",51.80054,5.46492,Lithoijense Dijk, 5396 NC, Lithoijen,https://waarneming.nl/observation/365390812/
"POINT (4.39661 51.52066)",51.52066,4.39661,Grobbendonk, 4724 CV, Wouw,https://waarneming.nl/observation/365423637/
"POINT (5.41594 51.54882)",51.54882,5.41594,Waterwilg, 5492 SZ, Boskant,https://waarneming.nl/observation/365426311/
"POINT (5.17849 51.3874)",51.38740,5.17849,Willibrordlaan, 5096 BG, Hulsel,https://waarneming.nl/observation/366079175/
"POINT (5.8196 51.65688)",51.65688,5.81960,Kerkplein, 5446 AX, Wanroij,https://waarneming.nl/observation/365485962/
"POINT (5.22706 51.34277)",51.34277,5.22706,Troprijt, 5531 NA, Bladel,https://waarneming.nl/observation/365493901/
"POINT (5.06828 51.62721)",51.62721,5.06828,Hoge Steenweg, 5175 AD, Loon op Zand,https://waarneming.nl/observation/365498730/
"POINT (4.48224 51.52294)",51.52294,4.48224,Albastdijk, 4706 AN, Roosendaal,https://waarneming.nl/observation/365546004/
"POINT (4.94161 51.62926)",51.62926,4.94161,Minister Aalberselaan, 5103 BA, Dongen,https://waarneming.nl/observation/365548825/
"POINT (5.10157 51.55877)",51.55877,5.10157,Carré, 5017 JG, Tilburg,https://waarneming.nl/observation/365600003/
"POINT (4.30981 51.58458)",51.58458,4.30981,Doornedijkje, 4651 RV, Steenbergen,https://waarneming.nl/observation/365605534/
"POINT (5.07365 51.66931)",51.66931,5.07365,Hoekje, 5171 RH, Kaatsheuvel,https://waarneming.nl/observation/365624234/
"POINT (4.28527 51.58992)",51.58992,4.28527,Stoofdijk, 4651 SB, Steenbergen,https://waarneming.nl/observation/365716184/
"POINT (4.25866 51.57387)",51.57387,4.25866,Rubeerdijk, 4681 SK, Nieuw-Vossemeer,https://waarneming.nl/observation/365742317/
"POINT (5.06268 51.67643)",51.67643,5.06268,Alexander Voormolenstraat, 5144 VG, Waalwijk,https://waarneming.nl/observation/365786861/
"POINT (4.86396 51.62704)",51.62704,4.86396,Akeleistraat, 4904 CP, Oosterhout,https://waarneming.nl/observation/365655843/
"POINT (4.21413 51.57879)",51.57879,4.21413,Park aan het Veer, 4681 RR, Nieuw-Vossemeer,https://waarneming.nl/observation/365665015/
"POINT (5.38716 51.49996)",51.49996,5.38716,Willem-Alexanderpark, 5684 GN, Best,https://waarneming.nl/observation/365665239/
"POINT (4.81252 51.60946)",51.60946,4.81252,Grote Huiswei, 4847 GA, Teteringen,https://waarneming.nl/observation/365679853/
"POINT (5.45044 51.34397)",51.34397,5.45044,Luikerweg, 5554 NB, Dommelen,https://waarneming.nl/observation/365684322/
"POINT (5.22215 51.36367)",51.36367,5.22215,Heeleind, 5531 CA, Bladel,https://waarneming.nl/observation/365687220/
"POINT (5.07711 51.52231)",51.52231,5.07711,Abcovenseweg, 5051 PT, Goirle,https://waarneming.nl/observation/365707509/
"POINT (4.90534 51.64464)",51.64464,4.90534,Brouwerijstraat, 4909 BA, Oosteind,https://waarneming.nl/observation/365697338/
"POINT (5.07697 51.52199)",51.52199,5.07697,Abcovenseweg, 5051 PT, Goirle,https://waarneming.nl/observation/365706308/
"POINT (4.28901 51.59147)",51.59147,4.28901,Stoofdijk, 4651 SB, Steenbergen,https://waarneming.nl/observation/366904117/
"POINT (4.65141 51.58826)",51.58826,4.65141,Brandseweg, 4871 CH, Etten-Leur,https://waarneming.nl/observation/370017253/
"POINT (4.86943 51.51187)",51.51187,4.86943,Gilzeweg, 4861 PV, Chaam,https://waarneming.nl/observation/365807148/
"POINT (5.29697 51.4947)",51.49470,5.29697,'t Dun, 5688 HE, Oirschot,https://waarneming.nl/observation/365841411/
"POINT (4.36655 51.63304)",51.63304,4.36655,Steenbergseweg, 4671 BC, Dinteloord,https://waarneming.nl/observation/365807638/
"POINT (4.8154 51.59279)",51.59279,4.81540,Aardenhoek, 4817 NE, Breda,https://waarneming.nl/observation/368633560/
"POINT (5.56026 51.63143)",51.63143,5.56026,Moerven, 5464 PE, Mariaheide,https://waarneming.nl/observation/365777209/
"POINT (5.35653 51.41283)",51.41283,5.35653,Banstraat, 5506 LA, Veldhoven,https://waarneming.nl/observation/365996435/
"POINT (4.92575 51.77178)",51.77178,4.92575,Doornseweg, 4255 HA, Nieuwendijk,https://waarneming.nl/observation/365781344/
"POINT (5.07637 51.67286)",51.67286,5.07637,Peelland, 5144 EP, Waalwijk,https://waarneming.nl/observation/365782277/
"POINT (4.43394 51.60998)",51.60998,4.43394,Dinteloordseweg, 4754 BD, Stampersgat,https://waarneming.nl/observation/365814646/
"POINT (4.42938 51.69533)",51.69533,4.42938,Westdijk, 4797 AD, Willemstad,https://waarneming.nl/observation/365808466/
"POINT (5.15445 51.36793)",51.36793,5.15445,Kattenbos, 5541 PJ, Reusel,https://waarneming.nl/observation/366009373/
"POINT (4.43621 51.51711)",51.51711,4.43621,Hoveniersberg, 4708 HE, Roosendaal,https://waarneming.nl/observation/365951097/
"POINT (5.61434 51.30928)",51.30928,5.61434,Dahliastraat, 6026 CE, Maarheeze,https://waarneming.nl/observation/365853396/
"POINT (5.31704 51.49656)",51.49656,5.31704,Bloemendaal, 5688 GP, Oirschot,https://waarneming.nl/observation/365852024/
"POINT (5.31752 51.49695)",51.49695,5.31752,Bloemendaal, 5688 GP, Oirschot,https://waarneming.nl/observation/365852414/
"POINT (5.62673 51.46143)",51.46143,5.62673,Sint Antoniusweg, 5706 LW, Helmond,https://waarneming.nl/observation/366010640/
"POINT (5.03275 51.65121)",51.65121,5.03275,Europalaan, 5171 SH, Kaatsheuvel,https://waarneming.nl/observation/365895076/
"POINT (4.58966 51.5853)",51.58530,4.58966,Palingstraat, 4741 RE, Hoeven,https://waarneming.nl/observation/365976553/
"POINT (5.22115 51.65582)",51.65582,5.22115,Dennenweg, 5268 LC, Helvoirt,https://waarneming.nl/observation/366063150/
"POINT (4.41589 51.52812)",51.52812,4.41589,Wouwbaan, 4703 TA, Roosendaal,https://waarneming.nl/observation/365920165/
"POINT (4.30194 51.56425)",51.56425,4.30194,Witte Ruiterweg, 4651 PX, Steenbergen,https://waarneming.nl/observation/365934857/
"POINT (4.34316 51.38732)",51.38732,4.34316,Middelstraat, 4641 SN, Ossendrecht,https://waarneming.nl/observation/366173543/
"POINT (5.43682 51.42394)",51.42394,5.43682,Wamberg, 5653 KT, Eindhoven,https://waarneming.nl/observation/366076140/
"POINT (4.73297 51.56075)",51.56075,4.73297,Den Dogdreef, 4838 ES, Effen,https://waarneming.nl/observation/366139435/
"POINT (5.50451 51.73493)",51.73493,5.50451,Vismeerstraat, 5384 VL, Heesch,https://waarneming.nl/observation/366047197/
"POINT (5.0862 51.53696)",51.53696,5.08620,Ardennenweide, 5022 NP, Tilburg,https://waarneming.nl/observation/366164787/
"POINT (4.43549 51.51697)",51.51697,4.43549,Hoveniersberg, 4708 HE, Roosendaal,https://waarneming.nl/observation/366154064/
"POINT (4.54285 51.55317)",51.55317,4.54285,Roosendaalsebaan, 4744 SM, Bosschenhoofd,https://waarneming.nl/observation/366144795/
"POINT (4.32461 51.50143)",51.50143,4.32461,Ruytershoveweg, 4622 RJ, Bergen op Zoom,https://waarneming.nl/observation/366131869/
"POINT (4.49642 51.52831)",51.52831,4.49642,Flintdijk, 4706 JT, Roosendaal,https://waarneming.nl/observation/366153456/
"POINT (5.27819 51.65696)",51.65696,5.27819,Zonnebos, 5263 EX, Vught,https://waarneming.nl/observation/366059879/
"POINT (4.24941 51.58458)",51.58458,4.24941,Notendaalsedijk, 4655 TN, De Heen,https://waarneming.nl/observation/366058318/
"POINT (4.28278 51.48927)",51.48927,4.28278,Gertrudisboulevard, 4615 MC, Bergen op Zoom,https://waarneming.nl/observation/366116808/
"POINT (4.28212 51.52275)",51.52275,4.28212,Gripkeshof, 4661 VX, Halsteren,https://waarneming.nl/observation/366122463/
"POINT (4.41678 51.52836)",51.52836,4.41678,Wouwbaan, 4703 TA, Roosendaal,https://waarneming.nl/observation/366118166/
"POINT (5.46861 51.49369)",51.49369,5.46861,Ella Fitzgeraldlaan, 5629 RP, Eindhoven,https://waarneming.nl/observation/366752609/
"POINT (4.3158 51.57262)",51.57262,4.31580,Seringenlaan, 4651 KX, Welberg,https://waarneming.nl/observation/366155459/
"POINT (5.35863 51.39222)",51.39222,5.35863,Sparrelaan, 5511 PE, Knegsel,https://waarneming.nl/observation/366165511/
"POINT (4.82026 51.60568)",51.60568,4.82026,Immenhof, 4847 SR, Teteringen,https://waarneming.nl/observation/366154951/
"POINT (4.31145 51.49123)",51.49123,4.31145,Biesgaard, 4623 VS, Bergen op Zoom,https://waarneming.nl/observation/366215402/
"POINT (5.29102 51.41891)",51.41891,5.29102,Groenewoud, 5512 AK, Vessem,https://waarneming.nl/observation/366253095/
"POINT (4.54268 51.48157)",51.48157,4.54268,Achtmaalsebaan, 4721 SM, Schijf,https://waarneming.nl/observation/366203243/
"POINT (5.38438 51.35403)",51.35403,5.38438,Schoolstraat, 5561 AH, Riethoven,https://waarneming.nl/observation/366211462/
"POINT (4.31252 51.58963)",51.58963,4.31252,Eiland van Nassau, 4652 AA, Welberg,https://waarneming.nl/observation/366286445/
"POINT (4.30201 51.56725)",51.56725,4.30201,Witte Ruiterweg, 4651 PX, Steenbergen,https://waarneming.nl/observation/366288386/
"POINT (4.30177 51.56608)",51.56608,4.30177,Witte Ruiterweg, 4651 PX, Steenbergen,https://waarneming.nl/observation/366290854/
"POINT (5.40987 51.43955)",51.43955,5.40987,Grasvink, 5658 EB, Eindhoven,https://waarneming.nl/observation/366298166/
"POINT (4.83158 51.73156)",51.73156,4.83158,,4924 AA, Drimmelen,https://waarneming.nl/observation/366298989/
"POINT (5.47752 51.42652)",51.42652,5.47752,Karel van den Woestijnelaan, 5615 EL, Eindhoven,https://waarneming.nl/observation/366358284/
"POINT (5.19585 51.69277)",51.69277,5.19585,Irenelaan, 5251 JN, Vlijmen,https://waarneming.nl/observation/366423539/
"POINT (5.52426 51.42696)",51.42696,5.52426,Geldropseweg, 5645 TL, Eindhoven,https://waarneming.nl/observation/366419029/
"POINT (5.69649 51.55753)",51.55753,5.69649,Kouter, 5422 AC, Gemert,https://waarneming.nl/observation/366448276/
"POINT (5.49468 51.76674)",51.76674,5.49468,Gemertstraat, 5345 HE, Oss,https://waarneming.nl/observation/366528391/
"POINT (4.79892 51.57033)",51.57033,4.79892,Overakkerstraat, 4834 XJ, Breda,https://waarneming.nl/observation/366608804/
"POINT (5.70893 51.53821)",51.53821,5.70893,Vossenheuvel, 5425 VL, De Mortel,https://waarneming.nl/observation/366649930/
"POINT (5.57057 51.64397)",51.64397,5.57057,Zandkuilen, 5464 RK, Mariaheide,https://waarneming.nl/observation/366687940/
"POINT (5.06655 51.51868)",51.51868,5.06655,Sint Jansstraat, 5051 RH, Goirle,https://waarneming.nl/observation/366544800/
"POINT (5.48519 51.47152)",51.47152,5.48519,Pachtakker, 5625 WC, Eindhoven,https://waarneming.nl/observation/366560485/
"POINT (5.55769 51.41464)",51.41464,5.55769,Bogardeind, 5664 ED, Geldrop,https://waarneming.nl/observation/366620400/
"POINT (5.4449 51.4631)",51.46310,5.44490,Doctor Poletlaan, 5626 NE, Eindhoven,https://waarneming.nl/observation/366691245/
"POINT (4.27169 51.53243)",51.53243,4.27169,Burgemeester Elkhuizenlaan, 4661 CG, Halsteren,https://waarneming.nl/observation/366713719/
"POINT (4.78194 51.59272)",51.59272,4.78194,Seeligsingel, 4811 CN, Breda,https://waarneming.nl/observation/366750775/
"POINT (4.9856 51.58792)",51.58792,4.98560,Langendijk, 5045 AV, Tilburg,https://waarneming.nl/observation/366757861/
"POINT (4.7206 51.59403)",51.59403,4.72060,Baroniestraat, 4841 SK, Prinsenbeek,https://waarneming.nl/observation/366752596/
"POINT (5.47924 51.47011)",51.47011,5.47924,Franklin D Rooseveltlaan, 5625 XL, Eindhoven,https://waarneming.nl/observation/366749961/
"POINT (4.78655 51.60579)",51.60579,4.78655,Nieuwpoortstraat, 4826 KB, Breda,https://waarneming.nl/observation/366752589/
"POINT (5.44756 51.49766)",51.49766,5.44756,Ekkersweijer, 5627 PE, Son en Breugel,https://waarneming.nl/observation/366756214/
"POINT (5.49525 51.7441)",51.74410,5.49525,Bergstraat, 5386 KL, Geffen,https://waarneming.nl/observation/366797343/
"POINT (5.18324 51.46599)",51.46599,5.18324,Watermolenweg, 5087 KS, Baarschot,https://waarneming.nl/observation/366810297/
"POINT (4.85664 51.50487)",51.50487,4.85664,Kapelstraat, 4861 SB, Chaam,https://waarneming.nl/observation/366814561/
"POINT (5.38552 51.42704)",51.42704,5.38552,Rijsberg, 5508 EH, Veldhoven,https://waarneming.nl/observation/366896246/
"POINT (4.55682 51.53263)",51.53263,4.55682,Raadhuisstraat, 4715 CB, Rucphen,https://waarneming.nl/observation/366853705/
"POINT (5.17243 51.38823)",51.38823,5.17243,Vooreind, 5096 BC, Hulsel,https://waarneming.nl/observation/366978503/
"POINT (5.14005 51.46783)",51.46783,5.14005,Esbeekseweg, 5085 EB, Esbeek,https://waarneming.nl/observation/366860554/
"POINT (5.14435 51.47695)",51.47695,5.14435,Laag Spul, 5081 EA, Hilvarenbeek,https://waarneming.nl/observation/369794506/
"POINT (4.95184 51.59408)",51.59408,4.95184,Zwarte Dijk, 5121 ZA, Rijen,https://waarneming.nl/observation/366889175/
"POINT (4.63197 51.62812)",51.62812,4.63197,Hazeldonk, 4772 PA, Langeweg,https://waarneming.nl/observation/366946230/
"POINT (5.01862 51.67839)",51.67839,5.01862,Reiger, 5161 TZ, Sprang-Capelle,https://waarneming.nl/observation/366939134/
"POINT (5.46484 51.73486)",51.73486,5.46484,Magnolia, 5386 EP, Papendijk,https://waarneming.nl/observation/366954933/
"POINT (5.2275 51.33789)",51.33789,5.22750,Troprijt, 5531 NA, Bladel,https://waarneming.nl/observation/366954592/
"POINT (5.40214 51.72066)",51.72066,5.40214,,5244 PJ, Rosmalen,https://waarneming.nl/observation/367016142/
"POINT (5.22763 51.33841)",51.33841,5.22763,Troprijt, 5531 NA, Bladel,https://waarneming.nl/observation/366957925/
"POINT (5.13046 51.38852)",51.38852,5.13046,Averbodelaan, 5095 AS, Hooge Mierde,https://waarneming.nl/observation/367043166/
"POINT (4.41096 51.68913)",51.68913,4.41096,Hellegatsweg, 4797 SM, Willemstad,https://waarneming.nl/observation/367015020/
"POINT (4.83146 51.64519)",51.64519,4.83146,Hondstraat, 4904 TC, Oosterhout,https://waarneming.nl/observation/367016257/
"POINT (4.82864 51.72121)",51.72121,4.82864,,4924 AA, Drimmelen,https://waarneming.nl/observation/369178125/
"POINT (4.63304 51.55655)",51.55655,4.63304,Contrabas, 4876 VE, Etten-Leur,https://waarneming.nl/observation/367024768/
"POINT (4.26601 51.52946)",51.52946,4.26601,Maaipad, 4661 EX, Halsteren,https://waarneming.nl/observation/367042723/
"POINT (4.38848 51.64975)",51.64975,4.38848,Markweg Zuid, 4794 SN, Heijningen,https://waarneming.nl/observation/367169979/
"POINT (5.07547 51.68529)",51.68529,5.07547,Burgemeester Smeelelaan, 5144 AS, Waalwijk,https://waarneming.nl/observation/370581299/
"POINT (5.46909 51.3913)",51.39130,5.46909,Hoge Duinlaan, 5582 KE, Aalst,https://waarneming.nl/observation/367091558/
"POINT (5.59112 51.59988)",51.59988,5.59112,Koningsveld, 5469 WC, Keldonk,https://waarneming.nl/observation/367106966/
"POINT (4.41138 51.68867)",51.68867,4.41138,Hellegatsweg, 4797 SM, Willemstad,https://waarneming.nl/observation/367170189/
"POINT (4.94584 51.45938)",51.45938,4.94584,Boshoven, 5131 NB, Alphen,https://waarneming.nl/observation/367343153/
"POINT (4.95484 51.49331)",51.49331,4.95484,Zandheining, 5131 AA, Alphen,https://waarneming.nl/observation/367342802/
"POINT (5.20534 51.49669)",51.49669,5.20534,Witvenstraat, 5089 NG, Haghorst,https://waarneming.nl/observation/367289607/
"POINT (5.43849 51.48193)",51.48193,5.43849,Languedoclaan, 5627 BE, Eindhoven,https://waarneming.nl/observation/367283710/
"POINT (4.33496 51.39037)",51.39037,4.33496,Augustijnenstraat, 4641 KN, Ossendrecht,https://waarneming.nl/observation/367294337/
"POINT (4.58865 51.64341)",51.64341,4.58865,Akkerwindestraat, 4761 ZG, Zevenbergen,https://waarneming.nl/observation/367320823/
"POINT (4.54081 51.65404)",51.65404,4.54081,Klundertsedijk, 4791 SN, Klundert,https://waarneming.nl/observation/367329708/
"POINT (4.87259 51.65186)",51.65186,4.87259,Vlierlaan, 4907 AE, Oosterhout,https://waarneming.nl/observation/367338821/
"POINT (5.84958 51.71302)",51.71302,5.84958,Heikamp, 5434 SZ, Vianen NB,https://waarneming.nl/observation/367341816/
"POINT (4.48916 51.62505)",51.62505,4.48916,Blaaksedijk, 4793 RN, Fijnaart,https://waarneming.nl/observation/367345259/
"POINT (5.13018 51.39713)",51.39713,5.13018,Poppelsedijk, 5095 AJ, Hooge Mierde,https://waarneming.nl/observation/367394699/
"POINT (4.46888 51.59539)",51.59539,4.46888,Lagestraat, 4751 RX, Oud Gastel,https://waarneming.nl/observation/367371223/
"POINT (5.23745 51.37191)",51.37191,5.23745,Rondweg, 5531 AL, Bladel,https://waarneming.nl/observation/367392986/
"POINT (5.41021 51.42064)",51.42064,5.41021,Valgaten, 5502 DC, Veldhoven,https://waarneming.nl/observation/367874442/
"POINT (4.46853 51.59197)",51.59197,4.46853,Ommegangstraatje, 4751 AA, Oud Gastel,https://waarneming.nl/observation/367435644/
"POINT (5.48003 51.4495)",51.44950,5.48003,Loondermolen, 5612 MG, Eindhoven,https://waarneming.nl/observation/367874418/
"POINT (5.16856 51.37364)",51.37364,5.16856,Hulselsedijk, 5541 RP, Reusel,https://waarneming.nl/observation/367542446/
"POINT (5.46251 51.48385)",51.48385,5.46251,Hondsruglaan, 5628 DN, Eindhoven,https://waarneming.nl/observation/367874411/
"POINT (5.2848 51.65942)",51.65942,5.28480,John F. Kennedylaan, 5263 AJ, Vught,https://waarneming.nl/observation/367488128/
"POINT (5.60611 51.64221)",51.64221,5.60611,Dorshout, 5406 ND, Uden,https://waarneming.nl/observation/367541815/
"POINT (5.68942 51.60077)",51.60077,5.68942,Grootveld, 5427 JB, Boekel,https://waarneming.nl/observation/367542990/
"POINT (5.04952 51.5535)",51.55350,5.04952,Gotenpark, 5037 SP, Tilburg,https://waarneming.nl/observation/367537728/
"POINT (4.28789 51.50516)",51.50516,4.28789,Korenberg, 4614 GW, Bergen op Zoom,https://waarneming.nl/observation/367540211/
"POINT (4.28249 51.47485)",51.47485,4.28249,Dijkland, 4617 MD, Bergen op Zoom,https://waarneming.nl/observation/368002234/
"POINT (4.32325 51.42159)",51.42159,4.32325,Aalbersestraat, 4631 CD, Hoogerheide,https://waarneming.nl/observation/367643750/
"POINT (4.6615 51.64871)",51.64871,4.66150,Wethouder Trompersstraat, 4771 RW, Langeweg,https://waarneming.nl/observation/367571512/
"POINT (5.22422 51.36858)",51.36858,5.22422,Sniederslaan, 5531 EM, Bladel,https://waarneming.nl/observation/367582298/
"POINT (5.25479 51.36614)",51.36614,5.25479,Ganzestraat, 5527 CB, Hapert,https://waarneming.nl/observation/367610663/
"POINT (5.47336 51.46241)",51.46241,5.47336,Rodinstraat, 5623 EK, Eindhoven,https://waarneming.nl/observation/367631683/
"POINT (5.1715 51.38832)",51.38832,5.17150,Vooreind, 5096 BC, Hulsel,https://waarneming.nl/observation/367818949/
"POINT (5.46545 51.33232)",51.33232,5.46545,Kluizerdijk, 5556 XP, Valkenswaard,https://waarneming.nl/observation/369392693/
"POINT (4.71427 51.60378)",51.60378,4.71427,Abdisstraat, 4841 HE, Prinsenbeek,https://waarneming.nl/observation/367673889/
"POINT (5.38478 51.50576)",51.50576,5.38478,Olivier van Noortstraat, 5684 EB, Best,https://waarneming.nl/observation/367671587/
"POINT (4.8389 51.76606)",51.76606,4.83890,Bevertweg, 4251 NB, Werkendam,https://waarneming.nl/observation/368250633/
"POINT (4.48197 51.63719)",51.63719,4.48197,Eerste Kruisweg, 4793 RS, Fijnaart,https://waarneming.nl/observation/367734621/
"POINT (4.32118 51.39232)",51.39232,4.32118,Mulderpad, 4641 JM, Ossendrecht,https://waarneming.nl/observation/367812404/
"POINT (5.30958 51.50204)",51.50204,5.30958,Molenstraat, 5688 AD, Oirschot,https://waarneming.nl/observation/367818275/
"POINT (4.8068 51.56247)",51.56247,4.80680,Overakkerstraat, 4834 XZ, Breda,https://waarneming.nl/observation/375129475/
"POINT (5.05187 51.52871)",51.52871,5.05187,Ganzeven, 5052 CD, Goirle,https://waarneming.nl/observation/368078582/
"POINT (4.54159 51.56654)",51.56654,4.54159,Steenarend, 4744 PA, Bosschenhoofd,https://waarneming.nl/observation/368040041/
"POINT (5.14527 51.68677)",51.68677,5.14527,Grotestraat, 5151 BS, Drunen,https://waarneming.nl/observation/367979031/
"POINT (5.9396 51.65645)",51.65645,5.93960,de Jasmijn, 5831 SL, Boxmeer,https://waarneming.nl/observation/367982460/
"POINT (4.96151 51.76998)",51.76998,4.96151,Molenstraat, 4286 AR, Almkerk,https://waarneming.nl/observation/367981247/
"POINT (5.52629 51.35946)",51.35946,5.52629,Oude Baan, 5595 BD, Leende,https://waarneming.nl/observation/367985293/
"POINT (5.55178 51.34959)",51.34959,5.55178,Torenplein, 5595 CE, Leende,https://waarneming.nl/observation/367986298/
"POINT (4.46985 51.59331)",51.59331,4.46985,Vierschaarstraat, 4751 RR, Oud Gastel,https://waarneming.nl/observation/367989356/
"POINT (5.14894 51.41023)",51.41023,5.14894,Kloosterstraat, 5094 EA, Lage Mierde,https://waarneming.nl/observation/367994998/
"POINT (4.87639 51.64465)",51.64465,4.87639,Leijsenstraat, 4901 PC, Oosterhout,https://waarneming.nl/observation/370881002/
"POINT (5.47933 51.47368)",51.47368,5.47933,Franklin D Rooseveltlaan, 5625 PA, Eindhoven,https://waarneming.nl/observation/368005780/
"POINT (4.71794 51.7064)",51.70640,4.71794,Brugdam, 4926 CS, Lage Zwaluwe,https://waarneming.nl/observation/368016311/
"POINT (5.57425 51.24066)",51.24066,5.57425,'t Routje, 6024 BP, Budel-Dorplein,https://waarneming.nl/observation/368019023/
"POINT (4.69744 51.70894)",51.70894,4.69744,Griendwerkerstraat, 4926 HC, Lage Zwaluwe,https://waarneming.nl/observation/368024754/
"POINT (4.58329 51.58639)",51.58639,4.58329,Brede Balrouw, 4741 RJ, Hoeven,https://waarneming.nl/observation/368042857/
"POINT (4.47414 51.53239)",51.53239,4.47414,Florahove, 4702 EZ, Roosendaal,https://waarneming.nl/observation/368092746/
"POINT (4.77834 51.5057)",51.50570,4.77834,Galderseweg, 4855 AJ, Galder,https://waarneming.nl/observation/368056387/
"POINT (4.42847 51.50819)",51.50819,4.42847,Jasmijnberg, 4708 MN, Roosendaal,https://waarneming.nl/observation/368102198/
"POINT (5.637 51.661)",51.66100,5.63700,Vaarzenhof, 5403 TD, Uden,https://waarneming.nl/observation/368172762/
"POINT (4.27012 51.52783)",51.52783,4.27012,Nieuwenhoven, 4661 JL, Halsteren,https://waarneming.nl/observation/368096881/
"POINT (4.4776 51.52428)",51.52428,4.47760,Zundertseweg, 4707 XD, Roosendaal,https://waarneming.nl/observation/368102481/
"POINT (5.51828 51.51832)",51.51832,5.51828,Watermanlaan, 5694 LH, Son en Breugel,https://waarneming.nl/observation/368581573/
"POINT (5.18884 51.70207)",51.70207,5.18884,Abdijlaan, 5253 VP, Nieuwkuijk,https://waarneming.nl/observation/368096668/
"POINT (4.83055 51.56555)",51.56555,4.83055,Kloosterstraat, 4854 CL, Bavel,https://waarneming.nl/observation/368165984/
"POINT (4.38898 51.52446)",51.52446,4.38898,Hofstraat, 4724 AK, Wouw,https://waarneming.nl/observation/368236192/
"POINT (4.84021 51.77425)",51.77425,4.84021,De Onderzand, 4251 NB, Werkendam,https://waarneming.nl/observation/368270344/
"POINT (4.81823 51.58603)",51.58603,4.81823,Wilderen, 4817 VA, Breda,https://waarneming.nl/observation/368131897/
"POINT (4.67365 51.4691)",51.46910,4.67365,Oude Gasthuisstraat, 4881 EA, Zundert,https://waarneming.nl/observation/368150088/
"POINT (4.26981 51.60548)",51.60548,4.26981,Dorpsweg, 4655 AA, De Heen,https://waarneming.nl/observation/368174381/
"POINT (4.55766 51.59301)",51.59301,4.55766,Gors, 4741 TB, Hoeven,https://waarneming.nl/observation/368260081/
"POINT (5.73263 51.35338)",51.35338,5.73263,Bennenbroekstraat, 5712 BM, Someren-Eind,https://waarneming.nl/observation/368188199/
"POINT (4.4695 51.51644)",51.51644,4.46950,Langdonk, 4707 TC, Roosendaal,https://waarneming.nl/observation/368191920/
