WKT,latitude,longitude,street,postalcode,city,description
"POINT (5.95142 50.9366)",50.93660,5.95142,Schildstraat, 6444 XM, Brunssum,https://waarneming.nl/observation/366007929/
"POINT (5.85857 50.98291)",50.98291,5.85857,Avondsterstraat, 6133 VL, Sittard,https://waarneming.nl/observation/366096968/
"POINT (5.81519 50.94636)",50.94636,5.81519,Keulsteeg, 6191 HR, Neerbeek,https://waarneming.nl/observation/366134991/
"POINT (5.88728 50.99431)",50.99431,5.88728,Merovingenstraat, 6132 EA, Sittard,https://waarneming.nl/observation/366113548/
"POINT (5.87393 50.98332)",50.98332,5.87393,Tomelweg, 6132 BS, Sittard,https://waarneming.nl/observation/366121268/
"POINT (5.83412 51.03777)",51.03777,5.83412,Rollenweg, 6121 SB, Born,https://waarneming.nl/observation/366144951/
"POINT (5.86652 51.12438)",51.12438,5.86652,Swaantjesweg, 6101 XN, Echt,https://waarneming.nl/observation/366192257/
"POINT (6.2051 51.39539)",51.39539,6.20510,Weselseweg, 5916 RG, Venlo,https://waarneming.nl/observation/366258646/
"POINT (5.89206 50.86325)",50.86325,5.89206,Sint Gillisstraat, 6312 AE, Ransdaal,https://waarneming.nl/observation/366296065/
"POINT (5.69354 50.83082)",50.83082,5.69354,Ursulinenweg, 6212 NC, Maastricht,https://waarneming.nl/observation/366332698/
"POINT (5.78601 51.04003)",51.04003,5.78601,Tomberstraat, 6124 AK, Papenhoven,https://waarneming.nl/observation/366370690/
"POINT (5.78613 51.03776)",51.03776,5.78613,Kommelweg, 6124 AK, Papenhoven,https://waarneming.nl/observation/366735076/
"POINT (5.95416 50.93962)",50.93962,5.95416,Servatiusstraat, 6444 VK, Brunssum,https://waarneming.nl/observation/366656763/
"POINT (5.99533 51.19889)",51.19889,5.99533,Venloseweg, 6041 BS, Roermond,https://waarneming.nl/observation/366509975/
"POINT (5.75444 50.96641)",50.96641,5.75444,Molendijk, 6171 GX, Stein,https://waarneming.nl/observation/366478938/
"POINT (5.86061 51.08819)",51.08819,5.86061,Doorderweg, 6114 LB, Echt,https://waarneming.nl/observation/366476817/
"POINT (6.13519 51.32199)",51.32199,6.13519,Leijgraafweg, 5951 HC, Belfeld,https://waarneming.nl/observation/366891969/
"POINT (5.81323 50.98873)",50.98873,5.81323,Gladiolensingel, 6163 AR, Geleen,https://waarneming.nl/observation/368192401/
"POINT (5.7282 50.83967)",50.83967,5.72820,Pastoor Heijnenstraat, 6227 TE, Maastricht,https://waarneming.nl/observation/366656510/
"POINT (5.78559 51.03992)",51.03992,5.78559,Tomberstraat, 6124 AK, Papenhoven,https://waarneming.nl/observation/366735581/
"POINT (6.07283 50.8483)",50.84830,6.07283,Pensionaatstraat, 6462 GX, Kerkrade,https://waarneming.nl/observation/366740642/
"POINT (5.75519 50.96691)",50.96691,5.75519,Molendijk, 6171 GX, Stein,https://waarneming.nl/observation/366776402/
"POINT (5.94129 50.93813)",50.93813,5.94129,Fazantlaan, 6446 DA, Brunssum,https://waarneming.nl/observation/366817427/
"POINT (5.82467 50.96289)",50.96289,5.82467,Daalstraat, 6165 TH, Geleen,https://waarneming.nl/observation/366955984/
"POINT (5.82935 51.21895)",51.21895,5.82935,Processieweg, 6037 NW, Kelpen-Oler,https://waarneming.nl/observation/366900641/
"POINT (5.92891 50.93685)",50.93685,5.92891,Oudestraat, 6436 AC, Amstenrade,https://waarneming.nl/observation/366929246/
"POINT (5.98196 50.91201)",50.91201,5.98196,Koolkoelenweg, 6414 XP, Heerlen,https://waarneming.nl/observation/367012725/
"POINT (6.00803 51.19509)",51.19509,6.00803,Gebroeklaan, 6042 GP, Roermond,https://waarneming.nl/observation/367069259/
"POINT (5.84409 51.07509)",51.07509,5.84409,Vleutstraat, 6114 KN, Dieteren,https://waarneming.nl/observation/367073073/
"POINT (5.9268 51.14271)",51.14271,5.92680,A73, 6051 KM, Brachterbeek,https://waarneming.nl/observation/367089123/
"POINT (5.80777 51.03128)",51.03128,5.80777,Kerkstraat, 6121 LA, Born,https://waarneming.nl/observation/367241334/
"POINT (6.19131 51.38415)",51.38415,6.19131,Noordervaartlaan, 5916 SR, Blerick,https://waarneming.nl/observation/367113501/
"POINT (5.88363 51.08312)",51.08312,5.88363,Hoogstraat, 6102 XV, Slek,https://waarneming.nl/observation/367122037/
"POINT (5.70492 50.79907)",50.79907,5.70492,Oosterweg, 6245 LC, Oost-Maarland,https://waarneming.nl/observation/367217922/
"POINT (5.80764 51.03103)",51.03103,5.80764,Kerkstraat, 6121 LA, Born,https://waarneming.nl/observation/368100410/
"POINT (5.86576 51.12374)",51.12374,5.86576,Swaantjesweg, 6101 XN, Echt,https://waarneming.nl/observation/367274633/
"POINT (5.86715 51.12266)",51.12266,5.86715,Swaantjesweg, 6101 XN, Echt,https://waarneming.nl/observation/367275981/
"POINT (5.86987 50.93557)",50.93557,5.86987,Nagelbeek, 6365 EL, Schinnen,https://waarneming.nl/observation/367237057/
"POINT (5.89187 50.86372)",50.86372,5.89187,Ransdalerstraat, 6311 AW, Ransdaal,https://waarneming.nl/observation/367390421/
"POINT (5.99856 51.19304)",51.19304,5.99856,Monseigneur Savelbergstraat, 6042 AS, Roermond,https://waarneming.nl/observation/367296388/
"POINT (5.95056 51.05138)",51.05138,5.95056,Haverterstraat, 6104 AN, Koningsbosch,https://waarneming.nl/observation/367533304/
"POINT (5.97473 51.3195)",51.31950,5.97473,Raadhuisstraat, 5987 AX, Egchel,https://waarneming.nl/observation/367563666/
"POINT (6.0595 50.88235)",50.88235,6.05950,Roderlandbaan, 6468 AL, Kerkrade,https://waarneming.nl/observation/367605058/
"POINT (6.01762 50.88998)",50.88998,6.01762,Putstraat, 6372 BK, Landgraaf,https://waarneming.nl/observation/367981897/
"POINT (6.04016 51.27092)",51.27092,6.04016,Meuleberg, 5954 AS, Beesel,https://waarneming.nl/observation/367611981/
"POINT (5.94195 50.9525)",50.95250,5.94195,Wilmenweg, 6447 AX, Merkelbeek,https://waarneming.nl/observation/367699339/
"POINT (6.05988 50.88219)",50.88219,6.05988,Dirk Zweepstraat, 6464 GE, Kerkrade,https://waarneming.nl/observation/368652066/
"POINT (5.8943 51.28507)",51.28507,5.89430,Asbroek, 6089 NA, Heibloem,https://waarneming.nl/observation/367755420/
"POINT (6.09183 51.16191)",51.16191,6.09183,Meinweg, 6075 NA, Herkenbosch,https://waarneming.nl/observation/367902925/
"POINT (6.13462 51.34008)",51.34008,6.13462,Spoorstraat, 5931 PT, Tegelen,https://waarneming.nl/observation/367761891/
"POINT (5.81438 51.04894)",51.04894,5.81438,Spaans Vonderen, 6122 EH, Buchten,https://waarneming.nl/observation/367818156/
"POINT (6.03542 51.41)",51.41000,6.03542,Den Eigen, 5975 CA, Sevenum,https://waarneming.nl/observation/368068916/
"POINT (6.16981 51.37853)",51.37853,6.16981,Hogeschoorweg, 5914 CD, Blerick,https://waarneming.nl/observation/367911339/
"POINT (5.92819 50.94059)",50.94059,5.92819,Kemkensweg, 6436 CN, Amstenrade,https://waarneming.nl/observation/367917137/
"POINT (5.97435 51.31962)",51.31962,5.97435,Raadhuisstraat, 5987 AX, Egchel,https://waarneming.nl/observation/368031585/
"POINT (5.99802 51.36072)",51.36072,5.99802,De Koningstraat, 5984 NH, Koningslust,https://waarneming.nl/observation/368098401/
"POINT (5.74824 50.83841)",50.83841,5.74824,Pater Kustersweg, 6267 NL, Cadier en Keer,https://waarneming.nl/observation/368147105/
"POINT (5.79583 51.24076)",51.24076,5.79583,Mildert, 6031 SM, Nederweert,https://waarneming.nl/observation/368046083/
"POINT (5.65865 50.83201)",50.83201,5.65865,Redemptielaan, 6213 JD, Maastricht,https://waarneming.nl/observation/368062128/
"POINT (5.87181 50.93584)",50.93584,5.87181,Nagelbeek, 6365 EH, Schinnen,https://waarneming.nl/observation/368156318/
"POINT (5.68328 51.25262)",51.25262,5.68328,Princenweg, 6002 AE, Weert,https://waarneming.nl/observation/368263046/
"POINT (6.05732 51.45358)",51.45358,6.05732,Stoktstraat, 5961 TN, Horst,https://waarneming.nl/observation/368139364/
"POINT (5.79965 50.99212)",50.99212,5.79965,Urmonderbaan, 6167 RD, Geleen,https://waarneming.nl/observation/368233936/
"POINT (5.65868 50.85027)",50.85027,5.65868,Veldspaatstraat, 6216 BM, Maastricht,https://waarneming.nl/observation/368179874/
"POINT (5.97281 50.93703)",50.93703,5.97281,Zuid-Hollandlaan, 6443 AG, Brunssum,https://waarneming.nl/observation/368331486/
"POINT (5.83786 50.99906)",50.99906,5.83786,Fischerpad, 6142 BT, Einighausen,https://waarneming.nl/observation/368205987/
"POINT (5.90033 51.1173)",51.11730,5.90033,Caulitenstraat, 6112 AL, Sint Joost,https://waarneming.nl/observation/368231730/
"POINT (5.85841 51.06161)",51.06161,5.85841,,6114 NC, Susteren,https://waarneming.nl/observation/368301803/
"POINT (5.78715 51.04654)",51.04654,5.78715,Lookerweg, 6124 BM, Papenhoven,https://waarneming.nl/observation/368321793/
"POINT (5.72822 50.86094)",50.86094,5.72822,Lovendaalhoeve, 6225 AG, Maastricht,https://waarneming.nl/observation/368328053/
"POINT (5.81068 50.96294)",50.96294,5.81068,Vouershof, 6161 DB, Geleen,https://waarneming.nl/observation/368328511/
"POINT (6.0513 51.27163)",51.27163,6.05130,Hoogstraat, 5954 AD, Beesel,https://waarneming.nl/observation/368335675/
"POINT (5.92174 51.26142)",51.26142,5.92174,Groenstraat, 6088 CW, Roggel,https://waarneming.nl/observation/368345667/
"POINT (6.05159 51.36499)",51.36499,6.05159,Dörperfeldlaan, 5993 DN, Maasbree,https://waarneming.nl/observation/368560743/
"POINT (5.97608 50.87662)",50.87662,5.97608,Marcus Aureliushof, 6417 TD, Heerlen,https://waarneming.nl/observation/368459104/
"POINT (5.90539 51.11184)",51.11184,5.90539,Heerdstraat, 6112 AA, Sint Joost,https://waarneming.nl/observation/369281570/
"POINT (5.72957 50.83981)",50.83981,5.72957,Sint Servatiusweg, 6227 TS, Maastricht,https://waarneming.nl/observation/368567698/
"POINT (5.96136 50.95364)",50.95364,5.96136,Klingstraat, 6441 KE, Brunssum,https://waarneming.nl/observation/368553099/
"POINT (5.86709 51.2529)",51.25290,5.86709,Bosscherkampweg, 6093 NH, Heythuysen,https://waarneming.nl/observation/368528939/
"POINT (5.74335 50.91963)",50.91963,5.74335,Andreas Sauerlaan, 6243 CC, Geulle aan de Maas,https://waarneming.nl/observation/368612523/
"POINT (5.83804 50.80006)",50.80006,5.83804,Reijmerstokkerdorpsstraat, 6274 NJ, Reijmerstok,https://waarneming.nl/observation/368581589/
"POINT (5.73905 50.96304)",50.96304,5.73905,Grote Straat, 6181 NW, Meers,https://waarneming.nl/observation/368645667/
"POINT (5.95107 50.91702)",50.91702,5.95107,Ganzeweide, 6413 GJ, Heerlen,https://waarneming.nl/observation/371792449/
"POINT (5.8816 50.91973)",50.91973,5.88160,Platsmolenweg, 6361 EM, Nuth,https://waarneming.nl/observation/369854634/
"POINT (5.71592 50.77046)",50.77046,5.71592,Ingenieur Rocourstraat, 6245 AC, Mariadorp,https://waarneming.nl/observation/368754857/
"POINT (5.75357 50.88749)",50.88749,5.75357,Pastoor Nicolaus de Reimsstraat, 6231 HK, Rothem,https://waarneming.nl/observation/368815942/
"POINT (5.90013 50.9907)",50.99070,5.90013,Stadsvoogdplein, 6132 TM, Sittard,https://waarneming.nl/observation/368756977/
"POINT (5.78202 51.04194)",51.04194,5.78202,Julianalaan, 6124 AG, Papenhoven,https://waarneming.nl/observation/368900691/
"POINT (5.83505 51.24879)",51.24879,5.83505,Dorpstraat, 6091 NL, Leveroy,https://waarneming.nl/observation/368940890/
"POINT (6.17591 51.3747)",51.37470,6.17591,Helbeek, 5911 CW, Blerick,https://waarneming.nl/observation/368992004/
"POINT (5.68208 50.82844)",50.82844,5.68208,Van Schaikweg, 6212 XM, Maastricht,https://waarneming.nl/observation/370598461/
"POINT (5.66461 50.84956)",50.84956,5.66461,Eenhoornsingel, 6216 CS, Maastricht,https://waarneming.nl/observation/369109973/
"POINT (6.18381 51.4761)",51.47610,6.18381,Op de Hor, 5944 AN, Arcen,https://waarneming.nl/observation/369371756/
"POINT (5.9494 51.17722)",51.17722,5.94940,Drususberg, 6049 MA, Merum,https://waarneming.nl/observation/369209079/
"POINT (5.82977 50.95025)",50.95025,5.82977,Stikkerstraat, 6164 CT, Geleen,https://waarneming.nl/observation/369321705/
"POINT (5.71075 50.85442)",50.85442,5.71075,Rijksweg A2, 6224 EH, Maastricht,https://waarneming.nl/observation/369217499/
"POINT (5.87579 51.01142)",51.01142,5.87579,Doctor Nolenslaan, 6136 CB, Sittard,https://waarneming.nl/observation/369216637/
"POINT (5.84225 51.16046)",51.16046,5.84225,Wijngaard, 6017 HA, Thorn,https://waarneming.nl/observation/369421638/
"POINT (5.86887 50.98918)",50.98918,5.86887,Leyenbroekerweg, 6132 CH, Sittard,https://waarneming.nl/observation/369320884/
"POINT (5.86908 50.98962)",50.98962,5.86908,Leyenbroekerweg, 6132 CH, Sittard,https://waarneming.nl/observation/369302275/
"POINT (5.72866 50.80723)",50.80723,5.72866,Meester Claessensstraat, 6247 CB, Rijckholt,https://waarneming.nl/observation/369258782/
"POINT (5.95745 51.32314)",51.32314,5.95745,Eemsestraat, 5981 PP, Panningen,https://waarneming.nl/observation/369268205/
"POINT (5.99466 51.31716)",51.31716,5.99466,van der Boyenstraat, 5988 BE, Helden,https://waarneming.nl/observation/369441358/
"POINT (5.86445 50.9966)",50.99660,5.86445,Parklaan, 6131 KG, Sittard,https://waarneming.nl/observation/369332144/
"POINT (6.01374 50.87147)",50.87147,6.01374,Bunderhof, 6418 JZ, Heerlen,https://waarneming.nl/observation/369376862/
"POINT (5.98452 50.94612)",50.94612,5.98452,Heidestraat, 6443 XG, Brunssum,https://waarneming.nl/observation/369345679/
"POINT (5.94242 51.1296)",51.12960,5.94242,Ambt Montfort, 6065 CL, Montfort,https://waarneming.nl/observation/369639407/
"POINT (5.72037 50.83387)",50.83387,5.72037,Henricus van Heerstraat, 6227 RG, Maastricht,https://waarneming.nl/observation/369420807/
"POINT (5.78215 51.04227)",51.04227,5.78215,Julianalaan, 6124 AG, Papenhoven,https://waarneming.nl/observation/369485286/
"POINT (6.05501 50.89956)",50.89956,6.05501,Kennedylaan, 6471 XC, Eygelshoven,https://waarneming.nl/observation/369511305/
"POINT (5.90215 50.99263)",50.99263,5.90215,Johan Ruytersdreef, 6132 TJ, Sittard,https://waarneming.nl/observation/369564990/
"POINT (5.86884 51.00389)",51.00389,5.86884,Doctor Schaepmanstraat, 6136 EV, Sittard,https://waarneming.nl/observation/369529703/
"POINT (5.99306 50.78221)",50.78221,5.99306,Oude Akerweg, 6291 DB, Vaals,https://waarneming.nl/observation/370086334/
"POINT (5.76181 50.97338)",50.97338,5.76181,Holenweg, 6171 CP, Stein,https://waarneming.nl/observation/369555282/
"POINT (5.81939 51.03694)",51.03694,5.81939,Marcus Aurelius, 6121 NX, Born,https://waarneming.nl/observation/369602592/
"POINT (5.69873 50.84869)",50.84869,5.69873,Wycker Grachtstraat, 6221 CW, Maastricht,https://waarneming.nl/observation/369946256/
"POINT (5.94192 51.12967)",51.12967,5.94192,Ambt Montfort, 6065 CL, Montfort,https://waarneming.nl/observation/369544559/
"POINT (5.67565 50.84964)",50.84964,5.67565,Sint Annalaan, 6217 KA, Maastricht,https://waarneming.nl/observation/369948258/
"POINT (5.81167 51.02622)",51.02622,5.81167,Kempstraat, 6121 XX, Born,https://waarneming.nl/observation/369735243/
"POINT (5.91 50.77675)",50.77675,5.91000,Boeienstraat, 6285 AE, Epen,https://waarneming.nl/observation/369698432/
"POINT (5.97628 50.87682)",50.87682,5.97628,Marcus Aureliushof, 6417 TD, Heerlen,https://waarneming.nl/observation/369646619/
"POINT (5.8116 51.02659)",51.02659,5.81160,Kempstraat, 6121 XW, Born,https://waarneming.nl/observation/369734963/
"POINT (5.77448 50.97405)",50.97405,5.77448,Gommerswijk, 6171 BZ, Stein,https://waarneming.nl/observation/369639241/
"POINT (5.70066 51.25035)",51.25035,5.70066,Molenveldstraat, 6001 HJ, Weert,https://waarneming.nl/observation/369674060/
"POINT (5.99205 51.53067)",51.53067,5.99205,Kogeldistel, 5803 HM, Venray,https://waarneming.nl/observation/369690096/
"POINT (5.81031 51.02695)",51.02695,5.81031,Kempstraat, 6121 XX, Born,https://waarneming.nl/observation/369700017/
"POINT (5.77848 50.88706)",50.88706,5.77848,Raar, 6231 RP, Meerssen,https://waarneming.nl/observation/369761812/
"POINT (5.95631 51.03699)",51.03699,5.95631,Dokter Felsweg, 6104 RP, Koningsbosch,https://waarneming.nl/observation/369791121/
"POINT (5.88944 51.74927)",51.74927,5.88944,Mortel, 6585 XG, Mook,https://waarneming.nl/observation/369770341/
"POINT (6.01092 51.18332)",51.18332,6.01092,Beethovenstraat, 6044 PX, Roermond,https://waarneming.nl/observation/369797752/
"POINT (6.01457 50.76843)",50.76843,6.01457,Morettistraat, 6291 XE, Vaals,https://waarneming.nl/observation/369856761/
"POINT (5.93742 50.75843)",50.75843,5.93742,Cottessen, 6294 NE, Vijlen,https://waarneming.nl/observation/369998125/
"POINT (5.99062 50.88167)",50.88167,5.99062,Molenberglaan, 6416 EK, Heerlen,https://waarneming.nl/observation/369889047/
"POINT (5.85623 50.98485)",50.98485,5.85623,Doctor Poelslaan, 6133 XE, Sittard,https://waarneming.nl/observation/369904556/
"POINT (5.77333 50.96775)",50.96775,5.77333,Stadhouderslaan, 6171 KK, Stein,https://waarneming.nl/observation/369927832/
"POINT (5.74389 50.91908)",50.91908,5.74389,Andreas Sauerlaan, 6243 CC, Geulle aan de Maas,https://waarneming.nl/observation/370590332/
"POINT (6.12891 51.37355)",51.37355,6.12891,Klingerbergsingel, 5925 AE, Boekend,https://waarneming.nl/observation/369944398/
"POINT (6.02764 51.41098)",51.41098,6.02764,Staarterstraat, 5975 BX, Sevenum,https://waarneming.nl/observation/369951698/
"POINT (5.73646 50.8572)",50.85720,5.73646,Zichthegge, 6225 KM, Maastricht,https://waarneming.nl/observation/369953733/
"POINT (5.84028 51.01321)",51.01321,5.84028,Pagestraat, 6141 AL, Limbricht,https://waarneming.nl/observation/370005439/
"POINT (5.93885 50.87707)",50.87707,5.93885,Minghof, 6367 BL, Kunrade,https://waarneming.nl/observation/370061069/
"POINT (6.02536 51.45394)",51.45394,6.02536,Speulhofsbaan, 5964 NT, Meterik,https://waarneming.nl/observation/370103200/
"POINT (5.8679 51.0632)",51.06320,5.86790,Buschstraat, 6114 AT, Susteren,https://waarneming.nl/observation/370058565/
"POINT (5.96758 50.94006)",50.94006,5.96758,Sweelinckstraat, 6444 AZ, Brunssum,https://waarneming.nl/observation/370103445/
"POINT (5.85169 51.03518)",51.03518,5.85169,Aan de Linde, 6118 AN, Nieuwstadt,https://waarneming.nl/observation/370111313/
"POINT (6.05061 51.44724)",51.44724,6.05061,Henri Dunantplein, 5961 HK, Horst,https://waarneming.nl/observation/370198265/
"POINT (5.95683 51.03512)",51.03512,5.95683,Dokter Felsweg, 6104 RP, Koningsbosch,https://waarneming.nl/observation/371117517/
"POINT (5.80857 51.03894)",51.03894,5.80857,Leienbergstraat, 6122 AE, Buchten,https://waarneming.nl/observation/370365190/
"POINT (5.99409 50.87678)",50.87678,5.99409,Kaldebornweg, 6416 HC, Heerlen,https://waarneming.nl/observation/370680706/
"POINT (5.85917 51.10087)",51.10087,5.85917,Palmbrugweg, 6101 AH, Echt,https://waarneming.nl/observation/370271255/
"POINT (5.70433 50.78078)",50.78078,5.70433,M.L. Kingstraat, 6245 GG, Mariadorp,https://waarneming.nl/observation/370291922/
"POINT (5.93826 51.33814)",51.33814,5.93826,Meijelseweg, 5986 NJ, Beringe,https://waarneming.nl/observation/370818534/
"POINT (5.8768 51.00807)",51.00807,5.87680,Jan van Ruusbroecstraat, 6136 TB, Sittard,https://waarneming.nl/observation/370683616/
"POINT (5.88064 50.90768)",50.90768,5.88064,Koningsgraven, 6363 BE, Wijnandsrade,https://waarneming.nl/observation/370359136/
"POINT (6.12494 51.37708)",51.37708,6.12494,Vlierboomstraat, 5925 GB, Boekend,https://waarneming.nl/observation/370339625/
"POINT (5.82881 50.90799)",50.90799,5.82881,Struik, 6333 BP, Schimmert,https://waarneming.nl/observation/370343076/
"POINT (5.99382 50.88)",50.88000,5.99382,Johannes XXIII-singel, 6416 GE, Heerlen,https://waarneming.nl/observation/370372973/
"POINT (5.94213 51.12946)",51.12946,5.94213,Ambt Montfort, 6065 CL, Montfort,https://waarneming.nl/observation/370401351/
"POINT (5.85906 51.06202)",51.06202,5.85906,Stationsstraat, 6114 GD, Susteren,https://waarneming.nl/observation/370404089/
"POINT (5.8561 50.99105)",50.99105,5.85610,Kromstraat, 6133 AA, Sittard,https://waarneming.nl/observation/370494004/
"POINT (5.75828 50.88035)",50.88035,5.75828,Geulvoetpad, 6231 RX, Rothem,https://waarneming.nl/observation/370501835/
"POINT (5.8637 50.91356)",50.91356,5.86370,Horenweg, 6361 GG, Nuth,https://waarneming.nl/observation/370588058/
"POINT (5.67986 50.84126)",50.84126,5.67986,Champs Elyseesweg, 6213 AA, Maastricht,https://waarneming.nl/observation/370782901/
"POINT (5.94885 50.93726)",50.93726,5.94885,Marebosjesweg, 6446 AA, Brunssum,https://waarneming.nl/observation/370642258/
"POINT (5.71635 51.26327)",51.26327,5.71635,Paltrokmolen, 6003 CW, Weert,https://waarneming.nl/observation/370666930/
"POINT (5.76869 50.95537)",50.95537,5.76869,Meerdel, 6181 KS, Elsloo,https://waarneming.nl/observation/370684634/
"POINT (5.70517 51.27201)",51.27201,5.70517,Schonkenstraat, 6003 PH, Weert,https://waarneming.nl/observation/370680533/
"POINT (5.87124 50.7997)",50.79970,5.87124,Kampsweg, 6271 PB, Gulpen,https://waarneming.nl/observation/370685388/
"POINT (5.68085 51.25388)",51.25388,5.68085,Oudesteeg, 6002 SG, Weert,https://waarneming.nl/observation/370686655/
"POINT (5.91142 50.94789)",50.94789,5.91142,Mozartstraat, 6438 KN, Oirsbeek,https://waarneming.nl/observation/370697042/
"POINT (5.77107 50.98247)",50.98247,5.77107,Heidekampweg, 6171 AA, Stein,https://waarneming.nl/observation/370759776/
"POINT (5.86213 50.97424)",50.97424,5.86213,Munster, 6151 LG, Munstergeleen,https://waarneming.nl/observation/370766349/
"POINT (5.76816 50.95555)",50.95555,5.76816,Meerdel, 6181 KS, Elsloo,https://waarneming.nl/observation/370797206/
"POINT (5.65531 50.85027)",50.85027,5.65531,Opalinestraat, 6216 VW, Maastricht,https://waarneming.nl/observation/371028178/
"POINT (5.95179 50.9347)",50.93470,5.95179,Zonnestraat, 6446 TE, Brunssum,https://waarneming.nl/observation/370821666/
"POINT (5.68266 50.8284)",50.82840,5.68266,Van Schaikweg, 6212 XM, Maastricht,https://waarneming.nl/observation/370845511/
"POINT (5.65525 50.85069)",50.85069,5.65525,Silexstraat, 6216 XB, Maastricht,https://waarneming.nl/observation/370983673/
"POINT (5.87816 51.10414)",51.10414,5.87816,Prinses Beatrixstraat, 6101 JB, Pey,https://waarneming.nl/observation/370884155/
"POINT (6.18735 51.49421)",51.49421,6.18735,Klein Vink, 5944 EX, Arcen,https://waarneming.nl/observation/370886022/
"POINT (5.71193 50.86838)",50.86838,5.71193,Jeruzalemweg, 6222 NG, Maastricht,https://waarneming.nl/observation/370896497/
"POINT (6.02592 50.86071)",50.86071,6.02592,Lupinestraat, 6466 SG, Kerkrade,https://waarneming.nl/observation/370898672/
"POINT (5.70388 50.8333)",50.83330,5.70388,Sadatdomein, 6229 HS, Maastricht,https://waarneming.nl/observation/371506198/
"POINT (5.72782 50.83943)",50.83943,5.72782,Dorpstraat, 6227 TH, Maastricht,https://waarneming.nl/observation/370939784/
"POINT (5.88806 50.81175)",50.81175,5.88806,Molenweg, 6271 JN, Gulpen,https://waarneming.nl/observation/371001798/
"POINT (5.99942 51.3867)",51.38670,5.99942,Kleefsedijk, 5975 NV, Sevenum,https://waarneming.nl/observation/371030341/
"POINT (5.90202 50.92881)",50.92881,5.90202,Vaesraderweg, 6361 JL, Vaesrade,https://waarneming.nl/observation/371053410/
"POINT (5.85999 51.09994)",51.09994,5.85999,Ophoven, 6101 AH, Echt,https://waarneming.nl/observation/371209337/
"POINT (5.86222 51.10217)",51.10217,5.86222,Lindestraat, 6101 ES, Echt,https://waarneming.nl/observation/371200352/
"POINT (6.09217 51.32935)",51.32935,6.09217,Koningin Julianastraat, 5991 XV, Baarlo,https://waarneming.nl/observation/371109059/
"POINT (6.11077 51.3108)",51.31080,6.11077,Vennekenstraat, 5951 BA, Belfeld,https://waarneming.nl/observation/371132294/
"POINT (5.85874 51.10045)",51.10045,5.85874,Palmbrugweg, 6101 AH, Echt,https://waarneming.nl/observation/371141762/
"POINT (5.85709 51.00807)",51.00807,5.85709,Eisenhowerstraat, 6135 BA, Sittard,https://waarneming.nl/observation/371142116/
"POINT (6.02051 51.19949)",51.19949,6.02051,Hoge Bunder, 6042 NM, Roermond,https://waarneming.nl/observation/371209644/
"POINT (6.07161 50.85516)",50.85516,6.07161,Lodewijkstraat, 6462 BS, Kerkrade,https://waarneming.nl/observation/371315190/
"POINT (5.96623 50.95533)",50.95533,5.96623,Klingbemden, 6441 KR, Brunssum,https://waarneming.nl/observation/371324187/
"POINT (5.86389 51.14624)",51.14624,5.86389,Visvijverpad, 6107 XZ, Maasbracht,https://waarneming.nl/observation/371265238/
"POINT (5.73834 51.25553)",51.25553,5.73834,Belle van Zuylenhof, 6004 SK, Weert,https://waarneming.nl/observation/371267605/
"POINT (5.90217 50.9929)",50.99290,5.90217,Johan Ruytersdreef, 6132 TJ, Sittard,https://waarneming.nl/observation/371351606/
"POINT (5.82432 50.9031)",50.90310,5.82432,Hoofdstraat, 6333 BE, Schimmert,https://waarneming.nl/observation/371324909/
"POINT (5.98637 51.18324)",51.18324,5.98637,Hattem, 6041 SC, Roermond,https://waarneming.nl/observation/371327682/
"POINT (5.72048 51.19381)",51.19381,5.72048,Prinses Beatrixstraat, 6039 CG, Stramproy,https://waarneming.nl/observation/371368107/
"POINT (5.84172 51.07368)",51.07368,5.84172,Maaseikerweg, 6114 JX, Dieteren,https://waarneming.nl/observation/371418179/
"POINT (6.08166 51.51145)",51.51145,6.08166,van Myrlaerstraat, 5864 BN, Meerlo,https://waarneming.nl/observation/371408086/
"POINT (5.74333 50.88545)",50.88545,5.74333,Vriendenhofpad, 6231 EC, Rothem,https://waarneming.nl/observation/371460688/
"POINT (6.06533 50.85933)",50.85933,6.06533,Domaniale Mijnstraat, 6462 HA, Kerkrade,https://waarneming.nl/observation/371581513/
"POINT (5.67224 50.85162)",50.85162,5.67224,Holsteinbastion, 6217 LH, Maastricht,https://waarneming.nl/observation/371500171/
"POINT (6.06573 50.85967)",50.85967,6.06573,Nullanderstraat, 6461 GC, Kerkrade,https://waarneming.nl/observation/371499502/
"POINT (5.88836 50.9993)",50.99930,5.88836,Burgemeester Schrijenstraat, 6137 RP, Sittard,https://waarneming.nl/observation/371579584/
"POINT (5.95882 51.24579)",51.24579,5.95882,Kampweg, 6083 BH, Nunhem,https://waarneming.nl/observation/371525360/
"POINT (5.76321 50.79714)",50.79714,5.76321,Nieuwe Hofstraat, 6265 AG, Sint Geertruid,https://waarneming.nl/observation/371547645/
"POINT (5.7626 50.79737)",50.79737,5.76260,Achter de Höfkens, 6265 AB, Sint Geertruid,https://waarneming.nl/observation/371548071/
"POINT (5.72139 51.26335)",51.26335,5.72139,Scheepsbouwkade, 6001 AD, Weert,https://waarneming.nl/observation/371535475/
"POINT (5.83957 51.01301)",51.01301,5.83957,Pagestraat, 6141 AL, Limbricht,https://waarneming.nl/observation/371660128/
