WKT,latitude,longitude,street,postalcode,city,description
"POINT (3.95011 51.30238)",51.30238,3.95011,Pouckestraat, 4571 PL, Axel,https://waarneming.nl/observation/370321335/
"POINT (3.61146 51.48838)",51.48838,3.61146,Oude Vlissingseweg, 4336 AA, Middelburg,https://waarneming.nl/observation/370328270/
"POINT (3.77445 51.45353)",51.45353,3.77445,Deken Tomaslaan, 4453 AK, 's-Heerenhoek,https://waarneming.nl/observation/370424933/
"POINT (3.81868 51.49391)",51.49391,3.81868,Arendstraat, 4458 AS, 's-Heer Arendskerke,https://waarneming.nl/observation/370425351/
"POINT (4.007 51.37067)",51.37067,4.00700,Kerklaan, 4587 CN, Kloosterzande,https://waarneming.nl/observation/370460302/
"POINT (3.81832 51.49383)",51.49383,3.81832,Arendstraat, 4458 AN, 's-Heer Arendskerke,https://waarneming.nl/observation/370420914/
"POINT (3.74569 51.58748)",51.58748,3.74569,Tuindorp, 4491 EB, Wissenkerke,https://waarneming.nl/observation/370428999/
"POINT (3.61067 51.51114)",51.51114,3.61067,Arie van Driellaan, 4333 CA, Middelburg,https://waarneming.nl/observation/370535488/
"POINT (3.55845 51.45906)",51.45906,3.55845,Van Bossestraat, 4384 BG, Vlissingen,https://waarneming.nl/observation/370474094/
"POINT (3.84593 51.32064)",51.32064,3.84593,Alvarezlaan, 4536 BD, Terneuzen,https://waarneming.nl/observation/370528418/
"POINT (3.59955 51.48843)",51.48843,3.59955,Roompotpad, 4335 TE, Middelburg,https://waarneming.nl/observation/370587968/
"POINT (3.78554 51.31338)",51.31338,3.78554,Kreeksingel, 4542 BP, Hoek,https://waarneming.nl/observation/370507725/
"POINT (3.88224 51.5021)",51.50210,3.88224,Evertsenstraat, 4461 GW, Goes,https://waarneming.nl/observation/370626895/
"POINT (3.75569 51.28436)",51.28436,3.75569,Alikruik, 4553 CG, Philippine,https://waarneming.nl/observation/370702921/
"POINT (3.97081 51.23315)",51.23315,3.97081,Emmabaan, 4576 ED, Koewacht,https://waarneming.nl/observation/371295695/
"POINT (3.8236 51.43088)",51.43088,3.82360,Mooymanstraat, 4441 BC, Ovezande,https://waarneming.nl/observation/373798766/
"POINT (3.60897 51.587)",51.58700,3.60897,Vroondijk, 4354 NN, Vrouwenpolder,https://waarneming.nl/observation/373807155/
"POINT (4.21085 51.53018)",51.53018,4.21085,Oranjerie, 4691 LK, Tholen,https://waarneming.nl/observation/377466797/
"POINT (4.02955 51.4491)",51.44910,4.02955,Hugo de Grootstraat, 4416 EE, Kruiningen,https://waarneming.nl/observation/370604332/
"POINT (4.08351 51.55271)",51.55271,4.08351,Bleekveldweg, 4695 RJ, Sint-Maartensdijk,https://waarneming.nl/observation/370604431/
"POINT (3.91252 51.313)",51.31300,3.91252,Polderstraat, 4543 AA, Zaamslag,https://waarneming.nl/observation/370670461/
"POINT (4.12797 51.63835)",51.63835,4.12797,Langeweg, 4675 RJ, Anna Jacobapolder,https://waarneming.nl/observation/370697676/
"POINT (3.62897 51.33359)",51.33359,3.62897,Krabbegatweg, 4522 GN, Biervliet,https://waarneming.nl/observation/373806600/
"POINT (3.84922 51.31176)",51.31176,3.84922,Oudelandseweg, 4536 HL, Terneuzen,https://waarneming.nl/observation/373806427/
"POINT (3.61788 51.49416)",51.49416,3.61788,Segeerssingel, 4337 LH, Middelburg,https://waarneming.nl/observation/370746968/
"POINT (3.46044 51.38877)",51.38877,3.46044,Baanstpoldersedijk, 4504 PT, Nieuwvliet,https://waarneming.nl/observation/370784030/
"POINT (3.55403 51.52165)",51.52165,3.55403,Poppendamseweg, 4364 SL, Grijpskerke,https://waarneming.nl/observation/370781761/
"POINT (4.01128 51.6466)",51.64660,4.01128,Oude Nieuwlandseweg, 4306 NN, Nieuwerkerk,https://waarneming.nl/observation/370870009/
"POINT (3.94007 51.47756)",51.47756,3.94007,Rijksweg, 4421 PT, Biezelinge,https://waarneming.nl/observation/370920311/
"POINT (3.85048 51.59317)",51.59317,3.85048,Fietspad Mol-Tol, 4486 CP, Colijnsplaat,https://waarneming.nl/observation/370889800/
"POINT (3.54741 51.57429)",51.57429,3.54741,Irislaan, 4356 JH, Oostkapelle,https://waarneming.nl/observation/370890190/
"POINT (3.45659 51.38108)",51.38108,3.45659,Lampsinsdijk, 4504 PW, Nieuwvliet,https://waarneming.nl/observation/370919836/
"POINT (3.98852 51.5137)",51.51370,3.98852,Wemeldingse Zandweg, 4424 CP, Wemeldinge,https://waarneming.nl/observation/370998034/
"POINT (4.22105 51.53516)",51.53516,4.22105,Bosstraat, 4691 BD, Tholen,https://waarneming.nl/observation/370935822/
"POINT (3.55102 51.48473)",51.48473,3.55102,Couburgstraat, 4371 GJ, Koudekerke,https://waarneming.nl/observation/370978744/
"POINT (3.83995 51.50134)",51.50134,3.83995,Terlucht, 4458 SC, 's-Heer Arendskerke,https://waarneming.nl/observation/370997642/
"POINT (3.7422 51.69426)",51.69426,3.74220,Bernhardstraat, 4328 BR, Haamstede,https://waarneming.nl/observation/371006172/
"POINT (3.6969 51.28391)",51.28391,3.69690,Isabellaweg, 4553 PB, IJzendijke,https://waarneming.nl/observation/371071178/
"POINT (4.10532 51.59927)",51.59927,4.10532,Hoenderweg, 4697 BK, Sint-Annaland,https://waarneming.nl/observation/371104643/
"POINT (3.62546 51.45536)",51.45536,3.62546,Ritthemsestraat, 4389 TL, Ritthem,https://waarneming.nl/observation/371144305/
"POINT (3.95914 51.32275)",51.32275,3.95914,Drie Gezustersdijk, 4581 RM, Vogelwaarde,https://waarneming.nl/observation/371141042/
"POINT (3.86245 51.33469)",51.33469,3.86245,Smaragdboog, 4533 AZ, Terneuzen,https://waarneming.nl/observation/371151087/
"POINT (3.84997 51.32469)",51.32469,3.84997,Rooseveltlaan, 4532 LZ, Terneuzen,https://waarneming.nl/observation/371326313/
"POINT (4.17826 51.58747)",51.58747,4.17826,Vrijberghsedijk, 4698 PJ, Oud-Vossemeer,https://waarneming.nl/observation/371348318/
"POINT (4.10195 51.54579)",51.54579,4.10195,Beatrixlaan, 4694 EG, Scherpenisse,https://waarneming.nl/observation/371266117/
"POINT (3.59698 51.48611)",51.48611,3.59698,de Krammer, 4335 XA, Middelburg,https://waarneming.nl/observation/371269256/
"POINT (4.06316 51.42812)",51.42812,4.06316,Puthoekseweg, 4414 RJ, Waarde,https://waarneming.nl/observation/371290987/
"POINT (3.93239 51.70153)",51.70153,3.93239,Weeldijk, 4316 PV, Zonnemaire,https://waarneming.nl/observation/371294770/
"POINT (3.66771 51.57039)",51.57039,3.66771,Eikenlaan, 4493 CL, Kamperland,https://waarneming.nl/observation/371317184/
"POINT (3.84999 51.32422)",51.32422,3.84999,Rooseveltlaan, 4532 LZ, Terneuzen,https://waarneming.nl/observation/371317630/
"POINT (3.81707 51.44745)",51.44745,3.81707,Nieuwlandsedijk, 4451 NG, Heinkenszand,https://waarneming.nl/observation/371329055/
"POINT (3.6126 51.51134)",51.51134,3.61260,Laan der Commando's, 4333 BV, Middelburg,https://waarneming.nl/observation/371331629/
"POINT (3.86287 51.43628)",51.43628,3.86287,Vlieguitsedijk, 4434 PV, Kwadendamme,https://waarneming.nl/observation/371335969/
"POINT (3.73192 51.6895)",51.68950,3.73192,Dreef, 4328 LX, Burgh,https://waarneming.nl/observation/371337468/
"POINT (4.178 51.58784)",51.58784,4.17800,Vrijberghsedijk, 4698 PJ, Oud-Vossemeer,https://waarneming.nl/observation/371350263/
"POINT (3.59798 51.54594)",51.54594,3.59798,Noordweg, 4353 AZ, Serooskerke,https://waarneming.nl/observation/371402559/
"POINT (3.96687 51.48574)",51.48574,3.96687,Vroonlandseweg, 4421 GK, Biezelinge,https://waarneming.nl/observation/371410270/
"POINT (3.79035 51.23187)",51.23187,3.79035,van Milstraat, 4551 TD, Sas van Gent,https://waarneming.nl/observation/371462152/
"POINT (3.49835 51.32773)",51.32773,3.49835,Grote Beer, 4501 EP, Oostburg,https://waarneming.nl/observation/372069508/
"POINT (3.83956 51.50094)",51.50094,3.83956,Nieuwe Rijksweg, 4458 SG, 's-Heer Arendskerke,https://waarneming.nl/observation/371406769/
"POINT (3.56139 51.46273)",51.46273,3.56139,Roosje Voslaan, 4385 KA, Vlissingen,https://waarneming.nl/observation/371414618/
"POINT (3.76959 51.49878)",51.49878,3.76959,Rijksweg, 4458 SN, 's-Heer Arendskerke,https://waarneming.nl/observation/371417838/
"POINT (4.05353 51.48979)",51.48979,4.05353,Zaetepolder, 4401 NP, Yerseke,https://waarneming.nl/observation/371442770/
"POINT (3.77271 51.31594)",51.31594,3.77271,Noorddijk, 4542 NA, Hoek,https://waarneming.nl/observation/371435314/
"POINT (3.81444 51.70149)",51.70149,3.81444,Dijkweg, 4327 AE, Serooskerke,https://waarneming.nl/observation/371446618/
"POINT (3.85255 51.59285)",51.59285,3.85255,Molenweg, 4486 PP, Colijnsplaat,https://waarneming.nl/observation/375610633/
"POINT (3.58836 51.47062)",51.47062,3.58836,Vrijburgstraat, 4387 AH, Vlissingen,https://waarneming.nl/observation/371506025/
"POINT (3.97594 51.47995)",51.47995,3.97594,Ambachtsherenwegeling, 4421 MZ, Biezelinge,https://waarneming.nl/observation/371487044/
"POINT (4.19679 51.53256)",51.53256,4.19679,Veerweg, 4691 PC, Tholen,https://waarneming.nl/observation/371491702/
"POINT (3.62282 51.49105)",51.49105,3.62282,Papisland, 4337 EG, Middelburg,https://waarneming.nl/observation/371500060/
"POINT (3.61055 51.47207)",51.47207,3.61055,Palts, 4388 MC, Oost-Souburg,https://waarneming.nl/observation/371506583/
"POINT (3.61117 51.47189)",51.47189,3.61117,Hof Engelenburg, 4388 MH, Oost-Souburg,https://waarneming.nl/observation/371509269/
"POINT (4.141 51.54461)",51.54461,4.14100,Julianastraat, 4693 ED, Poortvliet,https://waarneming.nl/observation/375529053/
"POINT (3.8859 51.74203)",51.74203,3.88590,Den Osse, 4318 TP, Brouwershaven,https://waarneming.nl/observation/371584633/
"POINT (3.81719 51.49136)",51.49136,3.81719,Oude Rijksweg, 4458 AL, 's-Heer Arendskerke,https://waarneming.nl/observation/371515613/
"POINT (3.59186 51.46676)",51.46676,3.59186,Steengrachtstraat, 4386 AR, Vlissingen,https://waarneming.nl/observation/371524498/
"POINT (3.95768 51.47685)",51.47685,3.95768,Gildenstraat, 4421 KZ, Biezelinge,https://waarneming.nl/observation/371523494/
"POINT (3.61126 51.46871)",51.46871,3.61126,Esdoornstraat, 4388 PK, Oost-Souburg,https://waarneming.nl/observation/371571546/
"POINT (4.02568 51.44826)",51.44826,4.02568,Einsteinstraat, 4416 EL, Kruiningen,https://waarneming.nl/observation/375623449/
"POINT (3.99803 51.51135)",51.51135,3.99803,Zwaakseweg, 4424 NE, Wemeldinge,https://waarneming.nl/observation/375623187/
"POINT (3.84882 51.59061)",51.59061,3.84882,Molenweg, 4486 PP, Colijnsplaat,https://waarneming.nl/observation/375622838/
"POINT (3.90995 51.49785)",51.49785,3.90995,Lewestraat, 4481 BC, Kloetinge,https://waarneming.nl/observation/375609925/
"POINT (4.20939 51.53557)",51.53557,4.20939,Spin, 4691 DV, Tholen,https://waarneming.nl/observation/371582246/
"POINT (3.70177 51.71367)",51.71367,3.70177,Klaproosweg, 4328 JZ, Burgh-Haamstede,https://waarneming.nl/observation/372718432/
"POINT (3.82317 51.43091)",51.43091,3.82317,Mauritsstraat, 4441 BA, Ovezande,https://waarneming.nl/observation/375615061/
"POINT (3.62689 51.45504)",51.45504,3.62689,Ritthemsestraat, 4389 TL, Ritthem,https://waarneming.nl/observation/371759273/
"POINT (4.17881 51.55019)",51.55019,4.17881,Puitsedijk, 4691 PJ, Oud-Vossemeer,https://waarneming.nl/observation/371693410/
"POINT (3.90196 51.45997)",51.45997,3.90196,Ambachtsstraat, 4431 BG, 's-Gravenpolder,https://waarneming.nl/observation/371693202/
"POINT (4.04014 51.36613)",51.36613,4.04014,Kruisdorpstraat, 4587 RB, Kloosterzande,https://waarneming.nl/observation/371710830/
"POINT (4.07281 51.66811)",51.66811,4.07281,Hoogerwerfsweg 'De elf Boompjes', 4311 NR, Bruinisse,https://waarneming.nl/observation/371814067/
"POINT (4.01722 51.28766)",51.28766,4.01722,Hogeweg, 4561 RH, Hulst,https://waarneming.nl/observation/371818563/
"POINT (3.84315 51.33287)",51.33287,3.84315,Rembrandtlaan, 4532 HP, Terneuzen,https://waarneming.nl/observation/371760059/
"POINT (3.54366 51.48261)",51.48261,3.54366,Duinstraat, 4371 PN, Koudekerke,https://waarneming.nl/observation/371780728/
"POINT (3.81784 51.49157)",51.49157,3.81784,Deestraat, 4458 AK, 's-Heer Arendskerke,https://waarneming.nl/observation/371919272/
"POINT (3.59704 51.4868)",51.48680,3.59704,Jan Campertstraat, 4335 SC, Middelburg,https://waarneming.nl/observation/371789411/
"POINT (3.49799 51.32785)",51.32785,3.49799,Grote Beer, 4501 EP, Oostburg,https://waarneming.nl/observation/371804631/
"POINT (3.99958 51.51588)",51.51588,3.99958,Prinses Beatrixweg, 4424 AB, Wemeldinge,https://waarneming.nl/observation/371811910/
"POINT (3.99729 51.51322)",51.51322,3.99729,Lindehof, 4424 DZ, Wemeldinge,https://waarneming.nl/observation/371853797/
"POINT (3.88262 51.44336)",51.44336,3.88262,Groenewegje, 4434 RG, Kwadendamme,https://waarneming.nl/observation/371849385/
"POINT (4.10424 51.32715)",51.32715,4.10424,Dorpsstraat, 4569 AJ, Graauw,https://waarneming.nl/observation/371860126/
"POINT (3.87264 51.44377)",51.44377,3.87264,Lange Mairedijk, 4434 RG, 's-Gravenpolder,https://waarneming.nl/observation/371858270/
"POINT (4.04532 51.43421)",51.43421,4.04532,Blauwhoefseweg, 4416 RC, Kruiningen,https://waarneming.nl/observation/371905345/
"POINT (3.96374 51.48729)",51.48729,3.96374,De Komme, 4421 ES, Biezelinge,https://waarneming.nl/observation/372082484/
"POINT (3.74982 51.51826)",51.51826,3.74982,Pietweg, 4471 NR, Wolphaartsdijk,https://waarneming.nl/observation/371981157/
"POINT (3.79159 51.23599)",51.23599,3.79159,Burgemeester den Boerstraat, 4551 SW, Sas van Gent,https://waarneming.nl/observation/371990846/
"POINT (3.73946 51.70244)",51.70244,3.73946,Kloostertuin, 4328 HZ, Haamstede,https://waarneming.nl/observation/372002964/
"POINT (3.58822 51.47089)",51.47089,3.58822,Handelsweg, 4387 PG, Vlissingen,https://waarneming.nl/observation/372018357/
"POINT (3.88574 51.40943)",51.40943,3.88574,Torenstraat, 4435 AL, Baarland,https://waarneming.nl/observation/372060951/
"POINT (3.97007 51.32755)",51.32755,3.97007,Kerkstraat, 4581 BW, Vogelwaarde,https://waarneming.nl/observation/372043632/
"POINT (3.83473 51.23313)",51.23313,3.83473,Schuttersweide, 4554 CX, Westdorpe,https://waarneming.nl/observation/372050042/
"POINT (4.10781 51.3325)",51.33250,4.10781,Oude Kaai, 4569 AB, Graauw,https://waarneming.nl/observation/372055331/
"POINT (4.10736 51.33195)",51.33195,4.10736,Oude Kaai, 4569 AA, Graauw,https://waarneming.nl/observation/372055594/
"POINT (4.03688 51.49021)",51.49021,4.03688,Breeweg, 4401 BS, Yerseke,https://waarneming.nl/observation/372068260/
"POINT (3.89135 51.51444)",51.51444,3.89135,Westhavendijk, 4463 AD, Goes,https://waarneming.nl/observation/375624027/
"POINT (3.97266 51.22628)",51.22628,3.97266,Schoolstraat, 4576 AA, Koewacht,https://waarneming.nl/observation/375623705/
"POINT (3.90551 51.51003)",51.51003,3.90551,Stadhouderslaan, 4461 TT, Goes,https://waarneming.nl/observation/375610927/
"POINT (3.95961 51.48774)",51.48774,3.95961,Coxstraat, 4421 DA, Biezelinge,https://waarneming.nl/observation/372188193/
"POINT (3.91274 51.42609)",51.42609,3.91274,Oostendestraat, 4433 AK, Hoedekenskerke,https://waarneming.nl/observation/372107192/
"POINT (3.90285 51.50993)",51.50993,3.90285,Ringbaan Oost, 4464 AX, Goes,https://waarneming.nl/observation/372111295/
"POINT (4.19043 51.42755)",51.42755,4.19043,Valckenisseweg, 4411 SB, Rilland,https://waarneming.nl/observation/372125290/
"POINT (4.19176 51.42957)",51.42957,4.19176,Middenhof, 4411 RZ, Rilland,https://waarneming.nl/observation/372325801/
"POINT (4.07156 51.53793)",51.53793,4.07156,Lindelaan, 4695 RT, Sint-Maartensdijk,https://waarneming.nl/observation/372120188/
"POINT (4.1054 51.60013)",51.60013,4.10540,Hoenderweg, 4697 BE, Sint-Annaland,https://waarneming.nl/observation/372136073/
"POINT (4.10943 51.42028)",51.42028,4.10943,Meiboom, 4414 RW, Krabbendijke,https://waarneming.nl/observation/372161615/
"POINT (4.14666 51.54296)",51.54296,4.14666,Schoolstraat, 4693 BE, Poortvliet,https://waarneming.nl/observation/372234926/
"POINT (3.55042 51.3904)",51.39040,3.55042,Oude Rijksweg, 4511 HW, Breskens,https://waarneming.nl/observation/372162036/
"POINT (4.03463 51.44364)",51.44364,4.03463,Achterwegje, 4416 NK, Kruiningen,https://waarneming.nl/observation/372188172/
"POINT (3.90929 51.4982)",51.49820,3.90929,Lewestraat, 4481 BG, Kloetinge,https://waarneming.nl/observation/372190303/
"POINT (3.98282 51.61742)",51.61742,3.98282,Weg van de Buitenlandse Pers, 4305 RJ, Ouwerkerk,https://waarneming.nl/observation/375615265/
"POINT (3.73778 51.47057)",51.47057,3.73778,Prinses Beatrixstraat, 4455 AR, Nieuwdorp,https://waarneming.nl/observation/372302891/
"POINT (3.88054 51.47127)",51.47127,3.88054,van de Plasschestraat, 4444 AG, 's-Heer Abtskerke,https://waarneming.nl/observation/372279845/
"POINT (3.76294 51.32146)",51.32146,3.76294,Noorddijk, 4542 NA, Hoek,https://waarneming.nl/observation/372217164/
"POINT (3.95875 51.49064)",51.49064,3.95875,Conferencestraat, 4421 DS, Kapelle,https://waarneming.nl/observation/372227256/
"POINT (3.88396 51.56541)",51.56541,3.88396,Dijkstraat, 4485 AC, Kats,https://waarneming.nl/observation/375625048/
"POINT (3.4576 51.38211)",51.38211,3.45760,Baanstpoldersedijk, 4504 PS, Nieuwvliet,https://waarneming.nl/observation/375603493/
"POINT (3.99918 51.5159)",51.51590,3.99918,Prinses Beatrixweg, 4424 AB, Wemeldinge,https://waarneming.nl/observation/375624480/
"POINT (3.72972 51.52304)",51.52304,3.72972,Muidenweg, 4341 RA, Arnemuiden,https://waarneming.nl/observation/372457038/
"POINT (3.91283 51.31282)",51.31282,3.91283,Plein, 4543 BJ, Zaamslag,https://waarneming.nl/observation/372337057/
"POINT (3.9575 51.4766)",51.47660,3.95750,Paardeweegje, 4421 KZ, Biezelinge,https://waarneming.nl/observation/372363067/
"POINT (3.96158 51.4697)",51.46970,3.96158,Rijksweg, 4421 HT, Biezelinge,https://waarneming.nl/observation/372354985/
"POINT (3.60458 51.51512)",51.51512,3.60458,Noordweg, 4333 KA, Middelburg,https://waarneming.nl/observation/372402593/
"POINT (3.99648 51.51318)",51.51318,3.99648,Bonzijweg, 4424 AR, Wemeldinge,https://waarneming.nl/observation/372435333/
"POINT (3.5205 51.38262)",51.38262,3.52050,Provincialeweg, 4503 GE, Groede,https://waarneming.nl/observation/372447575/
"POINT (3.90329 51.48967)",51.48967,3.90329,Bachlaan, 4462 JK, Goes,https://waarneming.nl/observation/372482872/
"POINT (3.56838 51.46424)",51.46424,3.56838,Assumburg, 4385 EH, Vlissingen,https://waarneming.nl/observation/372461975/
"POINT (3.90073 51.50808)",51.50808,3.90073,De Horst, 4461 RC, Goes,https://waarneming.nl/observation/372439943/
"POINT (4.02858 51.45221)",51.45221,4.02858,Fahrenheitstraat, 4416 DC, Kruiningen,https://waarneming.nl/observation/372484384/
"POINT (3.90375 51.48971)",51.48971,3.90375,Bachlaan, 4462 JK, Goes,https://waarneming.nl/observation/372501149/
"POINT (3.94878 51.5121)",51.51210,3.94878,Monnikendijk, 4474 NJ, Kattendijke,https://waarneming.nl/observation/372507210/
"POINT (3.59796 51.4877)",51.48770,3.59796,Koudekerkseweg, 4335 SL, Middelburg,https://waarneming.nl/observation/375609511/
"POINT (3.81552 51.46776)",51.46776,3.81552,Heinkenszandseweg, 4451 DH, Heinkenszand,https://waarneming.nl/observation/372595929/
"POINT (3.8141 51.46664)",51.46664,3.81410,Boomeend, 4451 DH, Heinkenszand,https://waarneming.nl/observation/372575635/
"POINT (4.04128 51.4891)",51.48910,4.04128,Moerplein, 4401 HZ, Yerseke,https://waarneming.nl/observation/375616282/
"POINT (3.70355 51.67356)",51.67356,3.70355,Kraaijensteinweg, 4328 RD, Burgh-Haamstede,https://waarneming.nl/observation/372520355/
"POINT (4.09556 51.27216)",51.27216,4.09556,Tiberghienweg, 4567 BR, Clinge,https://waarneming.nl/observation/372545957/
"POINT (3.85816 51.31363)",51.31363,3.85816,Amstelstraat, 4535 CE, Terneuzen,https://waarneming.nl/observation/372590257/
"POINT (3.83286 51.51878)",51.51878,3.83286,Heerenpolderweg, 4471 PD, Wolphaartsdijk,https://waarneming.nl/observation/372600776/
"POINT (4.01929 51.37157)",51.37157,4.01929,Cor Schelfhoutpad, 4587 EJ, Kloosterzande,https://waarneming.nl/observation/372552408/
"POINT (3.90845 51.72591)",51.72591,3.90845,Voorburglaan, 4318 BL, Brouwershaven,https://waarneming.nl/observation/372605630/
"POINT (3.58943 51.50403)",51.50403,3.58943,Laurens Stommespad, 4334 SB, Middelburg,https://waarneming.nl/observation/372566871/
"POINT (3.5489 51.39396)",51.39396,3.54890,Ringlaan, 4511 HH, Breskens,https://waarneming.nl/observation/372574427/
"POINT (3.89111 51.21228)",51.21228,3.89111,Verbindingsweg, 4575 NJ, Overslag,https://waarneming.nl/observation/372836043/
"POINT (3.89276 51.49335)",51.49335,3.89276,Notestraat, 4462 EL, Goes,https://waarneming.nl/observation/372649309/
"POINT (4.06785 51.30367)",51.30367,4.06785,Zeildijk, 4561 SJ, Hulst,https://waarneming.nl/observation/372649675/
"POINT (3.56051 51.3956)",51.39560,3.56051,Grote Kade, 4511 AT, Breskens,https://waarneming.nl/observation/372728888/
"POINT (3.90217 51.64434)",51.64434,3.90217,Oosterscheldestraat, 4302 WJ, Zierikzee,https://waarneming.nl/observation/372801565/
"POINT (3.80676 51.46457)",51.46457,3.80676,Heinkenszandseweg, 4451 NR, Heinkenszand,https://waarneming.nl/observation/372772685/
"POINT (3.5572 51.56847)",51.56847,3.55720,Noordweg, 4356 EA, Oostkapelle,https://waarneming.nl/observation/372736002/
"POINT (3.82214 51.43888)",51.43888,3.82214,Noldijk, 4441 SL, Ovezande,https://waarneming.nl/observation/372802446/
"POINT (3.90325 51.4899)",51.48990,3.90325,Bachlaan, 4462 JK, Goes,https://waarneming.nl/observation/372797487/
"POINT (3.87105 51.44968)",51.44968,3.87105,Koedijk, 4431 PH, Nisse,https://waarneming.nl/observation/372798039/
"POINT (3.55546 51.48049)",51.48049,3.55546,Kerkhoflaan, 4371 CA, Koudekerke,https://waarneming.nl/observation/372864094/
"POINT (3.51087 51.38131)",51.38131,3.51087,Voorstraat, 4503 BK, Groede,https://waarneming.nl/observation/375604187/
"POINT (3.86114 51.44467)",51.44467,3.86114,Rondepolderdijk, 4443 RG, Nisse,https://waarneming.nl/observation/372871369/
"POINT (3.72298 51.32381)",51.32381,3.72298,Braakmanweg, 4521 PV, Biervliet,https://waarneming.nl/observation/372882340/
"POINT (3.91791 51.31672)",51.31672,3.91791,Rondweg Zaamslag, 4543 NA, Zaamslag,https://waarneming.nl/observation/372878601/
"POINT (3.56861 51.46388)",51.46388,3.56861,Assumburg, 4385 EH, Vlissingen,https://waarneming.nl/observation/372894145/
"POINT (3.72801 51.68845)",51.68845,3.72801,W.G. Bootlaan, 4328 LS, Burgh,https://waarneming.nl/observation/372898476/
"POINT (3.90129 51.48689)",51.48689,3.90129,Bizetlaan, 4462 JW, Goes,https://waarneming.nl/observation/372918219/
"POINT (3.90207 51.48772)",51.48772,3.90207,Berliozlaan, 4462 JV, Goes,https://waarneming.nl/observation/372923127/
"POINT (3.77729 51.4917)",51.49170,3.77729,Postweg, 4456 RG, Lewedorp,https://waarneming.nl/observation/375617226/
"POINT (3.97202 51.22828)",51.22828,3.97202,Nieuwstraat, 4576 AM, Koewacht,https://waarneming.nl/observation/375604744/
"POINT (3.58624 51.46435)",51.46435,3.58624,Westerzichtpad, 4385 AH, Vlissingen,https://waarneming.nl/observation/372985665/
"POINT (3.9553 51.71356)",51.71356,3.95530,Oostweg, 4316 BC, Zonnemaire,https://waarneming.nl/observation/372973907/
"POINT (3.89742 51.44634)",51.44634,3.89742,Oude Hoondertsedijk, 4434 RH, Kwadendamme,https://waarneming.nl/observation/372943945/
"POINT (3.9123 51.42596)",51.42596,3.91230,Oostendestraat, 4433 AK, Hoedekenskerke,https://waarneming.nl/observation/372961164/
"POINT (3.91165 51.42628)",51.42628,3.91165,Kasteelhoekstraat, 4433 AJ, Hoedekenskerke,https://waarneming.nl/observation/372962142/
"POINT (3.96459 51.33147)",51.33147,3.96459,Schapershoekpad, 4581 PZ, Vogelwaarde,https://waarneming.nl/observation/372988443/
"POINT (3.88568 51.56929)",51.56929,3.88568,Christinastraat, 4485 AS, Kats,https://waarneming.nl/observation/372975167/
"POINT (3.88536 51.51184)",51.51184,3.88536,Geldeloozepad, 4463 AJ, Goes,https://waarneming.nl/observation/372972848/
"POINT (3.72982 51.52497)",51.52497,3.72982,Muidenweg, 4341 RA, Wolphaartsdijk,https://waarneming.nl/observation/375625395/
"POINT (3.95833 51.23268)",51.23268,3.95833,Het Zand, 4576 BS, Koewacht,https://waarneming.nl/observation/373062368/
"POINT (3.82412 51.52699)",51.52699,3.82412,Frederiksstraat, 4471 AP, Wolphaartsdijk,https://waarneming.nl/observation/375625768/
"POINT (4.03763 51.31687)",51.31687,4.03763,Hoofstraat, 4583 SP, Terhole,https://waarneming.nl/observation/375650569/
"POINT (3.85432 51.4844)",51.48440,3.85432,Rijksweg, 4458 SM, 's-Heer Arendskerke,https://waarneming.nl/observation/373031899/
"POINT (4.11466 51.42874)",51.42874,4.11466,Dorpsstraat, 4413 BK, Krabbendijke,https://waarneming.nl/observation/373035746/
"POINT (3.81902 51.22967)",51.22967,3.81902,De Baeckermat, 4554 AH, Westdorpe,https://waarneming.nl/observation/373038240/
"POINT (3.54796 51.56505)",51.56505,3.54796,Domburgseweg, 4356 NB, Oostkapelle,https://waarneming.nl/observation/373088874/
"POINT (3.96504 51.23187)",51.23187,3.96504,Vuursteen, 4576 BL, Koewacht,https://waarneming.nl/observation/373144760/
"POINT (4.1974 51.57345)",51.57345,4.19740,Philips van Dorpstraat, 4698 RV, Oud-Vossemeer,https://waarneming.nl/observation/373377235/
"POINT (3.44953 51.27175)",51.27175,3.44953,Landstraat, 4527 CX, Aardenburg,https://waarneming.nl/observation/373154390/
"POINT (3.59506 51.49364)",51.49364,3.59506,Haymanstraat, 4335 CV, Middelburg,https://waarneming.nl/observation/375618171/
"POINT (3.95336 51.71424)",51.71424,3.95336,Tuinweg, 4316 AX, Zonnemaire,https://waarneming.nl/observation/375617767/
"POINT (3.75076 51.72574)",51.72574,3.75076,Molenhoeve, 4325 HT, Renesse,https://waarneming.nl/observation/375617464/
"POINT (4.10894 51.43036)",51.43036,4.10894,Aalbessestraat, 4413 DE, Krabbendijke,https://waarneming.nl/observation/375618568/
"POINT (4.03786 51.44831)",51.44831,4.03786,Clercqswegje, 4416 BN, Kruiningen,https://waarneming.nl/observation/373293109/
"POINT (3.82053 51.42836)",51.42836,3.82053,Dreef, 4441 AL, Ovezande,https://waarneming.nl/observation/373421316/
"POINT (4.10376 51.32436)",51.32436,4.10376,Zandbergsestraat, 4569 TD, Graauw,https://waarneming.nl/observation/373404569/
"POINT (4.1046 51.32891)",51.32891,4.10460,Dorpsstraat, 4569 AK, Graauw,https://waarneming.nl/observation/373401208/
